subclass	Room	StationaryArtifact
subclass	Running	Ambulating
subclass	SaltWaterArea	WaterArea
subclass	SaturationAttribute	InternalAttribute
subclass	Saturday	Day
subclass	Second	TimeInterval
subclass	Seed	PlantAnatomicalStructure
subclass	Seed	ReproductiveBody
subclass	Seeing	Perception
subclass	Selecting	IntentionalPsychologicalProcess
subclass	SelfConnectedObject	Object
subclass	Selling	FinancialTransaction
subclass	Sentence	LinguisticExpression
subclass	SentientAgent	Agent
subclass	Separating	DualObjectProcess
subclass	September	Month
subclass	SequenceFunction	OneToOneFunction
subclass	ServiceProcess	SocialInteraction
subclass	Set	SetOrClass
subclass	SetOrClass	Abstract
subclass	SexAttribute	BiologicalAttribute
subclass	SexualReproduction	Replication
subclass	ShapeAttribute	StructureAttribute
subclass	ShapeChange	InternalChange
subclass	Shooting	Impelling
subclass	ShoreArea	LandArea
subclass	Singing	MakingVocalMusic
subclass	SingleAgentProcess	Process
subclass	SingleFamilyResidence	PermanentResidence
subclass	SingleValuedRelation	InheritableRelation
subclass	SingleValuedRelation	Relation
subclass	Smelling	Perception
subclass	Smoke	Cloud
subclass	SocialInteraction	IntentionalProcess
subclass	SocialRole	RelationalAttribute
subclass	SocialUnit	GroupOfPeople
subclass	SolidAngleMeasure	AngleMeasure
subclass	Solution	LiquidMixture
subclass	SoundAttribute	PerceptualAttribute
subclass	SoundAttribute	RelationalAttribute
subclass	SpatialRelation	InheritableRelation
subclass	SpatialRelation	Relation
subclass	Speaking	LinguisticCommunication
subclass	Speaking	Vocalizing
subclass	SpokenHumanLanguage	HumanLanguage
subclass	Spore	PlantAnatomicalStructure
subclass	Spore	ReproductiveBody
subclass	Sport	Game
subclass	StateChange	InternalChange
subclass	StateOfMind	PsychologicalAttribute
subclass	StateOrProvince	GeopoliticalArea
subclass	StateOrProvince	LandArea
subclass	Stating	LinguisticCommunication
subclass	StationaryArtifact	Artifact
subclass	StructureAttribute	InternalAttribute
subclass	SubatomicParticle	ElementalSubstance
subclass	SubjectiveAssessmentAttribute	NormativeAttribute
subclass	Substance	SelfConnectedObject
subclass	Substituting	DualObjectProcess
subclass	Substituting	Transfer
subclass	Summary	Text
subclass	Sunday	Day
subclass	Supposing	LinguisticCommunication
subclass	SurfaceChange	InternalChange
subclass	Surgery	TherapeuticProcess
subclass	Suspension	LiquidMixture
subclass	Swimming	BodyMotion
subclass	SymbolicString	ContentBearingObject
subclass	SymmetricPositionalAttribute	PositionalAttribute
subclass	SymmetricRelation	BinaryRelation
subclass	SyntheticSubstance	Substance
subclass	SystemeInternationalUnit	UnitOfMeasure
subclass	TactilePerception	Perception
subclass	TasteAttribute	PerceptualAttribute
subclass	Tasting	Perception
subclass	TemperatureMeasure	ConstantQuantity
subclass	TemporalRelation	InheritableRelation
subclass	TemporalRelation	Relation
subclass	TemporaryResidence	Residence
subclass	TerminatingEmployment	LeavingAnOrganization
subclass	TernaryFunction	Function
subclass	TernaryFunction	InheritableRelation
subclass	TernaryFunction	QuaternaryRelation
subclass	TernaryPredicate	InheritableRelation
subclass	TernaryPredicate	Predicate
subclass	TernaryPredicate	TernaryRelation
subclass	TernaryRelation	InheritableRelation
subclass	TernaryRelation	Relation
subclass	Text	Artifact
subclass	Text	ContentBearingObject
subclass	Text	LinguisticExpression
subclass	TextureAttribute	PerceptualAttribute
subclass	TherapeuticProcess	Repairing
subclass	ThreeDimensionalFigure	GeometricFigure
subclass	Thursday	Day
subclass	TimeDependentQuantity	UnaryConstantFunctionQuantity
subclass	TimeDuration	TimeMeasure
subclass	TimeInterval	TimePosition
subclass	TimeMeasure	ConstantQuantity
subclass	TimePoint	TimePosition
subclass	TimePosition	TimeMeasure
subclass	TimeZone	RelationalAttribute
subclass	Tissue	BodySubstance
subclass	TotalOrderingRelation	PartialOrderingRelation
subclass	TotalOrderingRelation	TrichotomizingRelation
