,Synset,Glosa
96229,202599754,
96230,202599878,
96231,202600082,
96232,202600255,
96233,202600490,
96234,202600779,
96235,202600948,None
96236,202601271,None
96237,202601456,None
96238,202601680,None
96239,202601808,None
96240,202601996,None
96241,202602212,None
96242,202602458,None
96243,202602685,None
96244,202602898,None
96245,202603056,None
96246,202603299,None
96247,202603424,None
96248,202603567,None
96249,202603699,
96250,202604100,
96251,202604305,
96252,202604477,
96253,202604618,
96254,202604760,
96255,202607432,None
96256,202607658,
96257,202607830,
96258,202608004,
96259,202608176,
96260,202608347,
96261,202608823,None
96262,202609203,None
96263,202609439,
96264,202609614,
96265,202609764,
96266,202610628,
96267,202610845,
96268,202611002,
96269,202611106,
96270,202611373,
96271,202611630,
96272,202611827,
96273,202611976,None
96274,202612234,
96275,202612368,
96276,202612610,None
96277,202612762,
96278,202613140,None
96279,202613275,
96280,202613487,
96281,202613672,
96282,202613860,
96283,202614023,None
96284,202614181,
96285,202614387,
96286,202614812,None
96287,202614970,None
96288,202615140,
96289,202615300,
96290,202615451,
96291,202615580,
96292,202615739,
96293,202615880,
96294,202616012,
96295,202616118,
96296,202616236,
96297,202616386,
96298,202616542,
96299,202616713,
96300,202617083,
96301,202617196,
96302,202617338,
96303,202617567,
96304,202617798,
96305,202618001,
96306,202618149,
96307,202618688,
96308,202618877,
96309,202619020,
96310,202619122,
96311,202619291,
96312,202619424,None
96313,202619612,
96314,202619739,
96315,202619924,
96316,202620213,
96317,202620466,
96318,202620587,
96319,202621133,
96320,202621244,
96321,202621395,
96322,202621706,
96323,202621853,
96324,202622033,
96325,202622234,
96326,202622637,None
96327,202622812,
96328,202622969,
96329,202623194,
96330,202623346,
96331,202623529,
96332,202623731,None
96333,202623906,
96334,202624128,None
96335,202624263,
96336,202624806,None
96337,202625016,
96338,202625187,
96339,202625339,
96340,202625521,
96341,202625659,
96342,202625786,
96343,202625916,
96344,202626095,None
96345,202626274,
96346,202626405,
96347,202626604,
96348,202626934,None
96349,202627221,
96350,202627363,
96351,202627555,
96352,202627666,
96353,202627753,
96354,202627934,
96355,202628647,None
96356,202628832,
96357,202628961,
96358,202629111,
96359,202629256,
96360,202629390,
96361,202629535,
96362,202629793,
96363,202630189,
96364,202630734,
96365,202630871,
96366,202631005,
96367,202631163,
96368,202631349,
96369,202631537,
96370,202631659,
96371,202631856,
96372,202632035,None
96373,202632167,
96374,202632353,
96375,202632567,
96376,202632838,
96377,202632940,
96378,202633218,
96379,202633356,
96380,202633534,
96381,202633714,
96382,202633881,
96383,202634133,
96384,202634265,
96385,202634567,
96386,202634667,
96387,202634808,
96388,202635033,
96389,202635189,
96390,202635420,None
96391,202635547,
96392,202635659,
96393,202635956,
96394,202636132,
96395,202636325,
96396,202636516,None
96397,202636810,
96398,202636921,
96399,202637202,
96400,202637466,
96401,202637592,
96402,202637938,
96403,202638206,
96404,202638444,
96405,202638630,
96406,202638845,None
96407,202639075,
96408,202639475,
96409,202639606,
96410,202639905,
96411,202640053,
96412,202640226,
96413,202640311,
96414,202640440,
96415,202640906,
96416,202641035,
96417,202641298,
96418,202641463,
96419,202641741,
96420,202641957,
96421,202642238,
96422,202642610,None
96423,202642814,
96424,202643280,None
96425,202643421,
96426,202643574,
96427,202643740,
96428,202643872,
96429,202644035,
96430,202644234,
96431,202644622,None
96432,202644771,
96433,202644905,
96434,202645007,
96435,202645389,
96436,202645597,
96437,202645839,
96438,202646064,
96439,202646227,None
96440,202646378,
96441,202646601,None
96442,202646757,
96443,202646931,
96444,202647184,
96445,202647311,
96446,202647497,
96447,202647798,None
96448,202647918,None
96449,202648110,
96450,202648253,
96451,202648406,
96452,202648502,
96453,202648639,
96454,202649042,
96455,202649220,
96456,202649305,
96457,202649493,
96458,202649600,
96459,202649712,
96460,202649830,
96461,202650552,None
96462,202650840,None
96463,202651014,None
96464,202651193,
96465,202651424,
96466,202651745,None
96467,202651853,
96468,202652016,None
96469,202652158,None
96470,202652376,None
96471,202652494,
96472,202652729,
96473,202652922,
96474,202653159,
96475,202653381,None
96476,202653564,
96477,202653706,
96478,202653862,
96479,202653996,
96480,202654416,None
96481,202654585,
96482,202654686,None
96483,202654947,
96484,202655135,
96485,202655698,
96486,202655958,
96487,202656062,
96488,202656189,
96489,202656390,
96490,202656763,
96491,202656995,
96492,202657080,
96493,202657219,
96494,202658050,None
96495,202658283,
96496,202658447,
96497,202658570,
96498,202658734,
96499,202658867,
96500,202658979,
96501,202659222,
96502,202659358,
96503,202659541,
96504,202659656,
96505,202659763,
96506,202660014,None
96507,202660147,
96508,202660290,
96509,202660442,
96510,202660631,
96511,202660819,
96512,202661015,
96513,202661142,
96514,202661252,
96515,202661769,None
96516,202662076,None
96517,202662297,
96518,202662647,None
96519,202662821,None
96520,202662979,
96521,202663141,
96522,202663340,
96523,202663643,
96524,202663848,None
96525,202664017,None
96526,202664234,
96527,202664413,None
96528,202664575,
96529,202664664,
96530,202664769,
96531,202664992,
96532,202665124,
96533,202665282,
96534,202665617,
96535,202665767,
96536,202665937,
96537,202666060,
96538,202666239,
96539,202666531,
96540,202666691,
96541,202666882,
96542,202667228,
96543,202667419,
96544,202667558,
96545,202667698,
96546,202667900,
96547,202668170,None
96548,202668378,
96549,202668523,
96550,202668798,None
96551,202668956,None
96552,202669081,
96553,202669477,
96554,202669709,None
96555,202669789,
96556,202670270,
96557,202670398,
96558,202670578,
96559,202670890,
96560,202671279,
96561,202671498,
96562,202671613,
96563,202671761,
96564,202671880,
96565,202672187,
96566,202672540,
96567,202672859,
96568,202673134,
96569,202673630,
96570,202673844,
96571,202673965,
96572,202674173,
96573,202674340,None
96574,202674447,
96575,202674564,
96576,202674708,
96577,202674879,
96578,202675067,None
96579,202675270,None
96580,202675458,
96581,202675603,
96582,202675701,
96583,202675935,
96584,202676054,
96585,202676496,
96586,202676789,
96587,202677097,
96588,202677332,None
96589,202677567,
96590,202677797,
96591,202678070,
96592,202678287,
96593,202678438,
96594,202678663,
96595,202678839,
96596,202679012,
96597,202679227,
96598,202679530,
96599,202679899,
96600,202680358,None
96601,202680531,
96602,202680691,
96603,202680814,
96604,202681335,None
96605,202681524,
96606,202681639,
96607,202681795,
96608,202682424,None
96609,202682567,None
96610,202682773,None
96611,202682954,None
96612,202683127,
96613,202683316,
96614,202683489,
96615,202683671,
96616,202683840,
96617,202684078,
96618,202684254,
96619,202684453,
96620,202684644,
96621,202684784,
96622,202684924,
96623,202685390,
96624,202685665,
96625,202685951,
96626,202686471,
96627,202686625,
96628,202686805,
96629,202686952,
96630,202687251,
96631,202687385,
96632,202687596,
96633,202687730,
96634,202687916,
96635,202688403,None
96636,202688527,None
96637,202688657,None
96638,202688794,
96639,202689008,None
96640,202689146,None
96641,202689299,
96642,202689529,None
96643,202689730,
96644,202689882,
96645,202690093,
96646,202690299,
96647,202690384,
96648,202690577,
96649,202690708,
96650,202691214,None
96651,202691354,None
96652,202691489,None
96653,202691722,None
96654,202691890,None
96655,202692089,
96656,202692197,
96657,202692335,
96658,202692558,
96659,202692686,
96660,202692882,
96661,202693088,
96662,202693168,
96663,202693319,
96664,202693691,
96665,202693842,
96666,202693965,
96667,202694106,
96668,202694287,
96669,202694548,
96670,202694677,
96671,202694802,
96672,202694933,
96673,202695378,None
96674,202695520,None
96675,202695709,
96676,202695895,
96677,202696129,
96678,202696306,
96679,202696503,
96680,202696801,
96681,202696961,
96682,202697120,
96683,202697435,
96684,202697610,
96685,202697725,
96686,202697950,
96687,202698178,
96688,202698319,
96689,202698443,
96690,202698726,None
96691,202698944,
96692,202699141,
96693,202699497,None
96694,202699783,
96695,202699941,
96696,202700104,
96697,202700455,
96698,202700666,
96699,202700772,
96700,202700867,
96701,202701210,None
96702,202701445,
96703,202701628,
96704,202701828,
96705,202701962,
96706,202702120,
96707,202702368,
96708,202702508,
96709,202702674,
96710,202702830,
96711,202703018,
96712,202703153,None
96713,202703289,
96714,202703432,
96715,202703539,
96716,202703711,
96717,202703790,
96718,202703952,
96719,202704213,
96720,202704349,
96721,202704617,
96722,202704818,
96723,202704928,
96724,202705132,
96725,202705303,
96726,202705428,
96727,202705535,
96728,202705680,
96729,202705832,
96730,202705913,
96731,202706046,
96732,202706386,
96733,202706478,
96734,202706605,
96735,202706816,
96736,202707125,
96737,202707251,
96738,202707429,
96739,202707681,
96740,202707800,
96741,202707987,
96742,202708123,None
96743,202708301,None
96744,202708420,
96745,202708707,
96746,202708923,
96747,202709107,
96748,202709277,
96749,202709422,
96750,202709573,
96751,202709774,
96752,202709906,
96753,202710137,
96754,202710244,
96755,202710402,
96756,202710673,
96757,202710981,
96758,202711114,
96759,202711375,None
96760,202711543,None
96761,202711721,
96762,202711835,
96763,202711987,
96764,202712243,
96765,202712443,
96766,202712772,
96767,202712914,
96768,202713065,None
96769,202713184,
96770,202713372,
96771,202713748,
96772,202713852,
96773,202714057,None
96774,202714200,
96775,202714360,
96776,202714541,None
96777,202714731,None
96778,202714865,
96779,202714974,
96780,202715279,
96781,202715456,None
96782,202715595,
96783,202715812,
96784,202715923,
96785,202716048,
96786,202716165,
96787,202716567,
96788,202716767,
96789,202716995,
96790,202717102,
96791,202717362,
96792,202717472,
96793,202717701,
96794,202717831,
96795,202718015,
96796,202718178,
96797,202718309,
96798,202718543,
96799,202718750,
96800,202718863,
96801,202719016,
96802,202719246,
96803,202719399,
96804,202719807,None
96805,202719930,
96806,202720149,
96807,202720354,
96808,202720544,
96809,202720697,
96810,202720904,
96811,202721031,
96812,202721284,
96813,202721438,
96814,202721840,
96815,202721966,
96816,202722207,
96817,202722449,
96818,202722663,
96819,202722782,
96820,202722902,
96821,202723016,
96822,202723232,
96823,202723445,
96824,202723564,
96825,202723733,
96826,202723951,
96827,202724126,
96828,202724258,
96829,202724417,
96830,202724705,
96831,202724835,
96832,202725067,None
96833,202725286,
96834,202725460,
96835,202725562,
96836,202725714,
96837,202726044,None
96838,202726164,
96839,202726385,
96840,202726543,
96841,202726717,
96842,202726884,
96843,202727039,
96844,202727462,
96845,202727883,
96846,202728142,
96847,202728388,
96848,202728570,
96849,202728784,
96850,202729023,
96851,202729260,
96852,202729414,
96853,202729632,
96854,202729819,
96855,202729963,
96856,202730135,
96857,202730326,
96858,202730471,
96859,202730682,
96860,202730813,
96861,202731024,
96862,202731242,
96863,202731390,None
96864,202731632,
96865,202731814,
96866,202731996,
96867,202732148,
96868,202732292,
96869,202732401,
96870,202732603,
96871,202732798,
96872,202733122,
96873,202733334,
96874,202733453,None
96875,202733673,
96876,202733806,
96877,202733928,
96878,202734140,
96879,202734338,
96880,202734488,
96881,202734653,
96882,202734800,
96883,202734952,
96884,202735142,
96885,202735282,
96886,202735418,
96887,202735753,
96888,202735897,
96889,202736106,
96890,202736259,
96891,202736391,
96892,202736660,
96893,202736778,
96894,202737063,
96895,202737187,
96896,202737569,
96897,202737724,
96898,202737876,
96899,202738126,
96900,202738241,
96901,202738396,
96902,202738544,
96903,202738701,
96904,202738976,
96905,202739121,
96906,202739254,
96907,202739480,
96908,202739688,
96909,202739861,
96910,202740034,
96911,202740204,
96912,202740352,
96913,202740552,
96914,202740745,
96915,202740859,
96916,202741003,
96917,202741149,
96918,202741357,
96919,202741546,
96920,202741682,
96921,202741793,
96922,202741960,
96923,202742107,
96924,202742232,
96925,202742482,
96926,202742638,
96927,202742842,
96928,202743020,
96929,202743214,
96930,202743343,
96931,202743565,
96932,202743727,
96933,202743921,
96934,202744061,
96935,202744280,None
96936,202744451,
96937,202744651,
96938,202744820,None
96939,202744977,
96940,202745172,
96941,202745332,
96942,202745486,
96943,202745713,
96944,202745882,
96945,202746017,
96946,202746140,
96947,202746275,
96948,202746449,
96949,202746617,
96950,202746735,
96951,202747140,None
96952,202747287,
96953,202747403,
96954,202747709,
96955,202747922,
96956,202748206,
96957,202748355,
96958,202748495,
96959,202748627,
96960,202748759,
96961,202748927,
96962,202749247,None
96963,202749405,
96964,202749520,
96965,202749633,
96966,202749768,
96967,202749904,None
96968,202750154,None
96969,202750432,None
96970,202750642,None
96971,202750854,None
96972,202751055,None
96973,202751271,None
96974,202751451,None
96975,202751597,None
96976,202751787,None
96977,202751952,None
96978,202752107,None
96979,202752277,None
96980,202752431,None
96981,202752567,None
96982,202752695,None
96983,202752931,None
96984,202753100,None
96985,202753255,None
96986,202753426,None
96987,202753642,None
96988,202753865,None
96989,202754032,None
96990,202754158,None
96991,202754276,None
96992,202754463,None
96993,202754598,None
96994,202754696,None
96995,202754855,None
96996,202755017,None
96997,202755232,None
96998,202755452,None
96999,202755565,None
97000,202755773,None
97001,202755911,None
97002,202756063,None
97003,202756196,None
97004,202756359,None
97005,202756558,
97006,202756821,
97007,202757182,
97008,202757304,
97009,202757475,
97010,202757651,
97011,202757828,
97012,202758033,
97013,202758262,
97014,202758399,
97015,202758581,
97016,202758826,
97017,202758977,
97018,202759115,
97019,202759254,
97020,202759443,
97021,202759614,
97022,202760139,
97023,202760344,
97024,202760495,
97025,202760622,
97026,202761012,None
97027,202761134,
97028,202761229,
97029,202761372,
97030,202761594,
97031,202761685,
97032,202761897,
97033,202762299,
97034,202762468,
97035,202762806,
97036,202762981,
97037,202763166,
97038,202763283,
97039,202763450,
97040,202763609,
97041,202763740,
97042,202764122,
97043,202764245,
97044,202764438,
97045,202764614,
97046,202764765,
97047,202765090,
97048,202765231,
97049,202765464,
97050,202765692,
97051,202765924,
97052,202766223,None
97053,202766390,
97054,202766687,
97055,202766925,
97056,202767116,
97057,202767308,
97058,202767760,None
97059,202767922,
97060,202768120,
97061,202768259,
97062,202768431,
97063,202768579,
97064,202768702,
97065,202768874,
97066,202769077,
97067,202769241,
97068,202769480,None
97069,202769642,
97070,202769783,
97071,202769900,
97072,202770019,
97073,202770170,
97074,202770362,
97075,202770535,
97076,202770717,
97077,202771020,
97078,202771169,
97079,202771320,
97080,202771564,
97081,202771756,
97082,202771888,
97083,202771997,
97084,202772202,None
97085,202772310,None
97086,280000001,
97087,280000002,
97088,280000003,
97089,280000004,
97090,280000005,
97091,280000006,
97092,280000007,
97093,280000008,
97094,280000009,
97095,280000010,
97096,280000011,
97097,280000012,
97098,280000013,
97099,280000014,
97100,280000015,
97101,280000016,
97102,280000017,
97103,280000018,
97104,280000019,
97105,280000020,
97106,280000021,
97107,280000022,
97108,280000023,
97109,280000024,
97110,280000025,
97111,280000026,
97112,280000027,
97113,280000028,
97114,280000029,
97115,280000030,
97116,280000031,
97117,280000032,
97118,280000033,
97119,280000034,
97120,280000035,
97121,280000036,
97122,280000037,
97123,280000038,
97124,280000039,
97125,280000040,
97126,280000041,
97127,280000042,
97128,280000043,
97129,280000044,
97130,280000045,
97131,280000046,
97132,280000047,
97133,280000048,
97134,280000049,
97135,280000050,
97136,280000051,
97137,280000052,
97138,280000053,
97139,280000054,
97140,280000055,
97141,280000056,
97142,280000057,
97143,280000058,
97144,280000059,
97145,280000060,
97146,280000061,
97147,280000062,
97148,280000063,
97149,280000064,
97150,280000065,
97151,280000066,
97152,280000067,
97153,280000068,
97154,280000069,
97155,280000070,
97156,280000071,
97157,280000072,
97158,280000073,
97159,280000074,
97160,280000075,
97161,280000076,
97162,280000077,Lurra bigarren aldiz arinki goldatu edo azaletik aitzurtu
97163,280000078,"Hormigoia gogortu ondoren, obra bateko enkofratuak kendu"
97164,300001740,
97165,300002098,
97166,300002312,
97167,300002527,
97168,300002730,None
97169,300002843,None
97170,300002956,
97171,300003131,
97172,300003356,None
97173,300003553,
97174,300003700,None
97175,300003829,
97176,300003939,None
97177,300004171,
97178,300004296,
97179,300004413,
97180,300004615,
97181,300004723,
97182,300004817,
97183,300004980,
97184,300005107,
97185,300005205,
97186,300005473,
97187,300005599,
97188,300005718,
97189,300005839,
97190,300006032,
97191,300006245,
97192,300006336,
97193,300006777,
97194,300006885,
97195,300007096,
97196,300007208,None
97197,300007331,None
97198,300007516,
97199,300007697,
97200,300007813,
97201,300007990,
97202,300008206,
97203,300008443,
97204,300008595,
97205,300008734,
97206,300008877,
97207,300009046,
97208,300009346,
97209,300009618,
97210,300009978,
97211,300010385,
97212,300010537,
97213,300010726,
97214,300011160,
97215,300011327,
97216,300011665,
97217,300011757,
97218,300012071,
97219,300012362,
97220,300012689,
97221,300012932,
97222,300013160,
97223,300013442,
97224,300013662,
97225,300013887,
97226,300014358,
97227,300014490,
97228,300014858,
97229,300015097,
97230,300015247,
97231,300015480,
97232,300015589,
97233,300015720,
97234,300015854,
97235,300016005,None
97236,300016135,
97237,300016247,
97238,300016350,
97239,300016532,
97240,300016647,
97241,300016756,
97242,300017024,
97243,300017186,
97244,300017352,
97245,300017509,
97246,300017688,
97247,300017782,
97248,300018069,
97249,300018222,
97250,300018435,
97251,300018584,
97252,300018850,
97253,300019131,
97254,300019349,
97255,300019505,
97256,300019731,
97257,300019874,
97258,300020103,
97259,300020241,
97260,300020410,
97261,300020647,
97262,300020787,
97263,300021110,
97264,300021403,
97265,300021592,
97266,300021766,
97267,300022219,
97268,300022437,
97269,300022680,
97270,300022852,None
97271,300022962,
97272,300023120,
97273,300023278,
97274,300023383,
97275,300023655,
97276,300023854,
97277,300024139,
97278,300024241,
97279,300024417,
97280,300024619,
97281,300024834,
97282,300024996,
97283,300025138,None
97284,300025238,
97285,300025470,
97286,300025633,
97287,300025728,
97288,300026051,
97289,300026168,
97290,300026294,
97291,300026388,None
97292,300026515,
97293,300026706,
97294,300026895,
97295,300027074,
97296,300027247,
97297,300027599,
97298,300027833,
97299,300028008,
97300,300028181,
97301,300028280,
97302,300028471,
97303,300028672,
97304,300028867,
97305,300028984,
97306,300029108,
97307,300029216,
97308,300029343,
97309,300029769,
97310,300029933,
97311,300030508,
97312,300030701,
97313,300030798,
97314,300031138,
97315,300031384,
97316,300031533,
97317,300031674,
97318,300031824,
97319,300031974,
97320,300032358,
97321,300032497,
97322,300032733,
97323,300033077,
97324,300033206,
97325,300033359,
97326,300033475,None
97327,300033574,
97328,300033886,None
97329,300034032,
97330,300034232,
97331,300034322,
97332,300034572,
97333,300034710,
97334,300034924,
97335,300035074,
97336,300035254,None
97337,300035368,
97338,300035465,
97339,300035779,
97340,300035868,
97341,300035978,
97342,300036163,
97343,300036254,
97344,300036346,None
97345,300036481,
97346,300036763,
97347,300036879,
97348,300036998,
97349,300037188,
97350,300037341,
97351,300037457,
97352,300037653,
97353,300037757,
97354,300037985,None
97355,300038119,
97356,300038260,
97357,300038462,
97358,300038623,
97359,300038750,
97360,300039122,
97361,300039259,None
97362,300039394,None
97363,300039592,
97364,300039929,None
97365,300040058,
97366,300040325,
97367,300040534,
97368,300040685,
97369,300040909,
97370,300041051,
97371,300041202,
97372,300041361,None
97373,300041488,None
97374,300041618,
97375,300041841,
97376,300042037,
97377,300042228,
97378,300042457,
97379,300042692,
97380,300042837,
97381,300042982,
97382,300043125,
97383,300043231,
97384,300043411,
97385,300043615,
97386,300043765,
97387,300044132,
97388,300044353,
97389,300044608,
97390,300044760,
97391,300044987,
97392,300045123,
97393,300045356,
97394,300045561,
97395,300045735,
97396,300045888,
97397,300046014,
97398,300046109,
97399,300046339,
97400,300046471,
97401,300046558,
97402,300046673,
97403,300046792,
97404,300046955,
97405,300047029,
97406,300047243,
97407,300047406,
97408,300047566,
97409,300047653,
97410,300047786,
97411,300047954,
97412,300048129,
97413,300048460,
97414,300048706,
97415,300048858,
97416,300049016,
97417,300049266,
97418,300049469,
97419,300049683,
97420,300049879,
97421,300050083,
97422,300050260,
97423,300050446,
97424,300050641,
97425,300050799,
97426,300050947,
97427,300051045,
97428,300051373,
97429,300051571,
97430,300051696,
97431,300052012,
97432,300052246,
97433,300052431,
97434,300052672,
97435,300053032,
97436,300053154,
97437,300053248,
97438,300053384,
97439,300053564,
97440,300053691,
97441,300054109,
97442,300054201,None
97443,300054278,
97444,300054364,
97445,300054541,
97446,300054667,
97447,300054804,None
97448,300054908,
97449,300055041,
97450,300055142,None
97451,300055256,
97452,300055340,
97453,300055539,
97454,300055765,
97455,300055906,
97456,300056002,
97457,300056660,
97458,300056849,
97459,300056943,
97460,300057149,
97461,300057390,
97462,300057490,
97463,300057566,
97464,300057737,
97465,300057881,
97466,300057992,
97467,300058280,
97468,300058379,
97469,300058554,
97470,300058696,
97471,300058822,
97472,300058929,
97473,300059028,
97474,300059131,
97475,300059201,
97476,300059326,
97477,300059491,
97478,300059669,
97479,300059782,
97480,300059965,
97481,300060053,
97482,300060151,
97483,300060294,
97484,300060397,
97485,300060605,
97486,300060875,
97487,300060969,
97488,300061088,
97489,300061262,
97490,300061664,
97491,300061885,
97492,300062152,
97493,300062367,
97494,300062626,
97495,300062740,
97496,300063087,
97497,300063277,
97498,300063563,
97499,300063953,
97500,300064176,
97501,300064365,
97502,300064479,
97503,300064787,
97504,300065064,
97505,300065184,
97506,300065488,
97507,300065667,
97508,300065791,
97509,300066146,
97510,300066565,
97511,300066703,
97512,300066800,
97513,300066933,
97514,300067038,
97515,300067379,
97516,300067638,
97517,300067767,
97518,300067966,
97519,300068180,
97520,300068278,
97521,300068566,
97522,300068738,
97523,300068883,
97524,300069060,
97525,300069217,
97526,300069427,
97527,300069531,
97528,300069948,
97529,300070111,
97530,300070288,
97531,300070427,
97532,300070583,
97533,300070839,
97534,300070939,
97535,300071142,
97536,300071242,
97537,300071427,
97538,300071559,None
97539,300071739,
97540,300071897,
97541,300071992,
97542,300072281,
97543,300072436,
97544,300072673,
97545,300072790,
97546,300073048,
97547,300073358,
97548,300073465,
97549,300073761,
97550,300073935,
97551,300074094,
97552,300074216,
97553,300074346,
97554,300074594,
97555,300074741,
97556,300074867,
97557,300075019,
97558,300075135,
97559,300075389,
97560,300075515,
97561,300075737,
97562,300075952,
97563,300076127,
97564,300076341,
97565,300076580,
97566,300076739,
97567,300076921,
97568,300077059,
97569,300077196,
97570,300077354,
97571,300077449,
97572,300077645,
97573,300078329,
97574,300078463,
97575,300078576,
97576,300078705,
97577,300078851,
97578,300078942,
97579,300079069,
97580,300079262,
97581,300079356,
97582,300079485,
97583,300079629,
97584,300079786,
97585,300079896,
97586,300080098,
97587,300080213,
97588,300080357,
97589,300080698,
97590,300080861,
97591,300080981,
97592,300081087,
97593,300081234,
97594,300081417,
97595,300081513,
97596,300081671,
97597,300081930,
97598,300082034,
97599,300082160,
97600,300082241,
97601,300082766,
97602,300083003,
97603,300083296,
97604,300083478,
97605,300083749,None
97606,300083876,
97607,300084022,
97608,300084353,
97609,300084661,
97610,300084795,
97611,300084956,
97612,300085139,
97613,300085264,
97614,300085630,
97615,300085870,
97616,300086005,
97617,300086210,
97618,300086341,
97619,300086606,
97620,300086801,
97621,300087022,
97622,300087152,
97623,300087354,
97624,300087597,
97625,300087837,
97626,300088055,
97627,300088157,
97628,300088328,
97629,300088545,
97630,300088658,
97631,300088792,
97632,300088899,
97633,300089051,
97634,300089355,
97635,300089550,
97636,300090219,
97637,300090408,
97638,300090628,
97639,300090718,
97640,300090917,
97641,300091121,
97642,300091311,
97643,300091764,
97644,300092136,
97645,300092275,
97646,300092391,
97647,300092551,
97648,300092691,
97649,300092848,
97650,300092933,
97651,300093108,
97652,300093275,
97653,300093433,
97654,300093556,
97655,300093810,
97656,300094069,
97657,300094239,None
97658,300094324,
97659,300094448,
97660,300094799,None
97661,300094941,
97662,300095094,
97663,300095280,
97664,300095873,
97665,300096072,
97666,300096239,
97667,300096414,
97668,300096595,
97669,300096815,
97670,300096913,None
97671,300097022,
97672,300097147,
97673,300097305,
97674,300097452,
97675,300097577,
97676,300097674,
97677,300097768,
97678,300097906,
97679,300098043,
97680,300098147,
97681,300098307,
97682,300098450,
97683,300098529,
97684,300098736,
97685,300098933,
97686,300099097,
97687,300099290,
97688,300099590,
97689,300099704,
97690,300099874,
97691,300100213,
97692,300100373,
97693,300100506,
97694,300100634,
97695,300100881,
97696,300100989,
97697,300101152,
97698,300101331,
97699,300101452,
97700,300101609,
97701,300101800,
97702,300102079,
97703,300102201,
97704,300102578,
97705,300102786,
97706,300102930,
97707,300103196,
97708,300103302,
97709,300103447,
97710,300103567,
97711,300103696,
97712,300103953,
97713,300104051,
97714,300104318,
97715,300104533,
97716,300104699,
97717,300104825,
97718,300104942,
97719,300105023,
97720,300105197,
97721,300105388,
97722,300105566,None
97723,300105746,
97724,300106020,
97725,300106182,
97726,300106277,
97727,300106456,
97728,300106821,
97729,300107017,
97730,300107128,
97731,300107250,
97732,300107384,
97733,300107648,
97734,300107868,
97735,300107984,
97736,300108145,
97737,300108263,
97738,300108434,
97739,300108595,None
97740,300108698,
97741,300109016,
97742,300109133,
97743,300109261,
97744,300109382,
97745,300109504,
97746,300109633,
97747,300109782,
97748,300109966,
97749,300110252,
97750,300110497,
97751,300110701,
97752,300110853,
97753,300111129,
97754,300111415,
97755,300111604,
97756,300111856,
97757,300112018,
97758,300112231,
97759,300112628,
97760,300113015,
97761,300113245,
97762,300113476,
97763,300113663,
97764,300113818,
97765,300114266,
97766,300114454,
97767,300114797,
97768,300114921,
97769,300115094,
97770,300115193,
97771,300115494,
97772,300115777,
97773,300115906,
97774,300116058,
97775,300116245,
97776,300116463,
97777,300116529,
97778,300116744,
97779,300116940,
97780,300117106,
97781,300117235,
97782,300117385,
97783,300117654,
97784,300117754,
97785,300117961,
97786,300118066,
97787,300118238,
97788,300118451,
97789,300118567,
97790,300118844,
97791,300119006,
97792,300119279,
97793,300119409,
97794,300119533,
97795,300119750,
97796,300119875,
97797,300119993,
97798,300120132,
97799,300120252,
97800,300120411,
97801,300120574,
97802,300120784,
97803,300121034,
97804,300121183,None
97805,300121376,
97806,300121552,
97807,300121649,
97808,300121865,
97809,300122128,
97810,300122245,
97811,300122386,
97812,300122626,
97813,300122844,
97814,300123485,
97815,300123653,
97816,300123804,
97817,300123961,
97818,300124077,
97819,300124353,
97820,300124493,
97821,300124685,
97822,300124918,
97823,300125068,
97824,300125170,
97825,300125319,
97826,300125553,
97827,300125711,
97828,300125993,
97829,300126116,
97830,300126235,
97831,300126339,
97832,300126497,
97833,300126702,
97834,300126830,
97835,300127137,
97836,300127296,
97837,300127543,
97838,300127661,
97839,300127815,
97840,300127948,
97841,300128137,
97842,300128262,
97843,300128467,
97844,300128572,
97845,300128733,
97846,300128882,
97847,300129029,
97848,300129103,
97849,300129276,
97850,300129467,
97851,300129612,
97852,300129729,
97853,300129878,
97854,300130017,
97855,300130151,
97856,300130281,
97857,300130412,
97858,300130518,
97859,300130596,
97860,300130701,
97861,300130778,
97862,300131018,
97863,300131176,
97864,300131297,
97865,300131426,
97866,300131692,
97867,300131863,
97868,300132040,
97869,300132127,
97870,300132385,
97871,300132754,
97872,300132849,
97873,300133065,
97874,300133259,
97875,300133335,
97876,300133417,
97877,300133669,
97878,300133851,
97879,300134060,
97880,300134251,
97881,300134401,
97882,300134562,
97883,300134701,
97884,300135092,
97885,300135193,None
97886,300135342,
97887,300135455,
97888,300135718,
97889,300136081,
97890,300136185,
97891,300136354,
97892,300136589,
97893,300136727,
97894,300136884,
97895,300137120,
97896,300137277,
97897,300137373,None
97898,300137501,
97899,300137641,
97900,300137725,
97901,300137943,
97902,300138169,
97903,300138314,
97904,300138622,
97905,300138782,
97906,300138912,
97907,300139126,
97908,300139344,
97909,300139492,
97910,300139702,
97911,300139870,
97912,300139990,
97913,300140075,
97914,300140233,
97915,300140437,
97916,300140542,
97917,300140880,
97918,300140989,
97919,300141111,
97920,300141316,
97921,300141429,
97922,300141522,
97923,300141647,
97924,300141746,
97925,300141818,
97926,300141947,
97927,300142040,
97928,300142270,
97929,300142407,
97930,300142622,
97931,300142704,
97932,300142825,
97933,300142917,
97934,300143201,
97935,300143294,
97936,300143376,
97937,300143516,
97938,300143589,
97939,300143854,
97940,300144020,None
97941,300144102,
97942,300144244,
97943,300144408,None
97944,300144510,
97945,300144598,
