,Synset,PoS,Palabra,TagCount
2839,113898315,n,proporción,2
2840,113898899,n,esfera,1
2841,113900422,n,columna,2
2842,113901585,n,gota,5
2843,113903738,n,frontera,1
2844,113920429,n,condición,5
2845,113920835,n,condición,7
2846,113927383,n,situación,44
2847,113928388,n,relación,2
2848,113930245,n,conocido,2
2849,113931145,n,amistad,18
2850,113932948,n,desafío,1
2851,113933560,n,crisis,3
2852,113934274,n,desequilibrio,3
2853,113934596,n,entorno,4
2854,113934900,n,equilibrio,5
2855,113936153,n,enredo,1
2856,113936676,n,pesadilla,4
2857,113937075,n,escena,1
2858,113937554,n,rechazo,2
2859,113939353,n,naturaleza,3
2860,113939892,n,tramo,13
2861,113939892,n,nivel,16
2862,113939892,n,punto,23
2863,113941125,n,alcance,1
2864,113942875,n,circunstancia,6
2865,113943400,n,caso,27
2866,113943598,n,eje,1
2867,113945919,n,prestigio,2
2868,113946760,n,igualdad,1
2869,113947645,n,condición,1
2870,113949802,n,prioridad,22
2871,113954118,n,jubilación,9
2872,113954253,n,existencia,12
2873,113957268,n,convivencia,1
2874,113957601,n,presencia,12
2875,113960974,n,ausencia,9
2876,113963192,n,vida,10
2877,113963970,n,enlace,1
2878,113968092,n,trabajo,5
2879,113968092,n,empleo,10
2880,113968308,n,paro,11
2881,113970124,n,estabilidad,3
2882,113970236,n,paz,4
2883,113970460,n,amistad,6
2884,113970584,n,sosiego,2
2885,113971901,n,consenso,7
2886,113976322,n,caos,3
2887,113978033,n,incidente,5
2888,113979977,n,violencia,3
2889,113980845,n,enfrentamiento,5
2890,113980845,n,conflicto,8
2891,113981403,n,guerra,7
2892,113983304,n,luz,2
2893,113985818,n,ánimo,2
2894,113986679,n,satisfacción,1
2895,113990675,n,culpabilidad,3
2896,113992514,n,autonomía,7
2897,113994148,n,independencia,4
2898,113994806,n,permiso,1
2899,113997253,n,esclavitud,3
2900,114000403,n,representación,2
2901,114001031,n,independencia,1
2902,114001348,n,dependencia,1
2903,114005892,n,río,1
2904,114006945,n,actividad,5
2905,114008342,n,comportamiento,1
2906,114010636,n,suspensión,3
2907,114012667,n,paralización,6
2908,114013368,n,recesión,3
2909,114023374,n,insomnio,2
2910,114024882,n,sueño,1
2911,114038993,n,deseo,3
2912,114051728,n,potencia,1
2913,114062490,n,invalidez,2
2914,114066203,n,colapso,5
2915,114070360,n,enfermedad,5
2916,114081375,n,ataque,5
2917,114285276,n,trauma,2
2918,114285662,n,daño,1
2919,114285662,n,lesión,8
2920,114288871,n,cardenal,1
2921,114299637,n,síntoma,2
2922,114321953,n,grano,1
2923,114325220,n,pasión,1
2924,114375576,n,tensión,1
2925,114376188,n,tensión,1
2926,114379829,n,racionalidad,1
2927,114397714,n,trastorno,2
2928,114403282,n,trastorno,1
2929,114403560,n,inquietud,2
2930,114403560,n,malestar,4
2931,114408086,n,problema,81
2932,114409489,n,enredo,3
2933,114409880,n,adversidad,3
2934,114412882,n,satisfacción,2
2935,114415072,n,soledad,6
2936,114415773,n,distanciamiento,1
2937,114416089,n,secreto,6
2938,114418662,n,fusión,1
2939,114418822,n,confederación,4
2940,114419164,n,conexión,2
2941,114425414,n,maternidad,2
2942,114429484,n,clasificación,1
2943,114433361,n,liderazgo,3
2944,114433587,n,importancia,1
2945,114434681,n,importancia,1
2946,114434681,n,prestigio,2
2947,114434866,n,acento,1
2948,114437134,n,gloria,3
2949,114437386,n,fama,5
2950,114437976,n,talla,1
2951,114438693,n,carácter,1
2952,114438788,n,nombre,1
2953,114438898,n,fama,1
2954,114443532,n,reinado,2
2955,114444114,n,monopolio,1
2956,114444326,n,monopolio,1
2957,114447019,n,malestar,1
2958,114449126,n,necesidad,21
2959,114449405,n,escasez,4
2960,114449865,n,hambre,6
2961,114451189,n,prisa,1
2962,114458181,n,gracia,1
2963,114459824,n,refinamiento,1
2964,114462946,n,fallo,2
2965,114464203,n,deficiencia,4
2966,114473222,n,suerte,1
2967,114474894,n,éxito,4
2968,114476852,n,desgracia,3
2969,114477877,n,fracaso,3
2970,114481929,n,posibilidad,45
2971,114484778,n,vista,1
2972,114487731,n,infección,1
2973,114490319,n,pasivo,4
2974,114491889,n,bienestar,1
2975,114493145,n,pobreza,2
2976,114493716,n,miseria,1
2977,114497763,n,suciedad,2
2978,114512817,n,contexto,2
2979,114513259,n,marco,1
2980,114514039,n,esfera,1
2981,114515633,n,competencia,9
2982,114516256,n,calle,1
2983,114535905,n,humedad,2
2984,114536438,n,sequedad,3
2985,114537054,n,sequía,2
2986,114541044,n,peligro,3
2987,114543231,n,amenaza,3
2988,114546844,n,solidez,3
2989,114560360,n,precariedad,2
2990,114560612,n,decadencia,1
2991,114562683,n,desgaste,10
2992,114562960,n,final,2
2993,114580334,n,urbanización,4
2994,114625458,n,metal,12
2995,114638799,n,oro,2
2996,114643467,n,plomo,6
2997,114686352,n,petróleo,3
2998,114769160,n,ceniza,2
2999,114804175,n,cemento,2
3000,114841267,n,aire,2
3001,114842992,n,tierra,3
3002,114844693,n,suelo,1
3003,114856263,n,residuo,3
3004,114877585,n,gas,3
3005,114939900,n,fluido,2
3006,114947807,n,mármol,1
3007,114997699,n,producto,2
3008,115008607,n,lluvia,2
3009,115032376,n,veneno,2
3010,115098161,n,madera,1
3011,115119536,n,actualidad,2
3012,115120823,n,pasado,6
3013,115121625,n,futuro,23
3014,115122231,n,momento,5
3015,115123115,n,día,11
3016,115129927,n,hora,13
3017,115133488,n,permanencia,1
3018,115133621,n,duración,2
3019,115136723,n,jornada,1
3020,115140190,n,baja,4
3021,115140892,n,existencia,1
3022,115141693,n,pasado,2
3023,115142167,n,nacimiento,2
3024,115143276,n,muerte,2
3025,115144371,n,época,1
3026,115145171,n,edad,5
3027,115147850,n,adolescencia,1
3028,115152062,n,mayoría,2
3029,115156187,n,ayer,1
3030,115157041,n,día,22
3031,115162388,n,fiesta,9
3032,115164463,n,viernes,59
3033,115164957,n,jornada,17
3034,115165289,n,mañana,2
3035,115167027,n,noche,5
3036,115168790,n,alba,1
3037,115169873,n,semana,11
3038,115173479,n,calendario,1
3039,115180528,n,momento,3
3040,115201505,n,año,1
3041,115204297,n,año,78
3042,115204485,n,semestre,3
3043,115205532,n,siglo,8
3044,115209413,n,mes,22
3045,115224156,n,plazo,11
3046,115227846,n,hora,25
3047,115233989,n,prórroga,5
3048,115234764,n,minuto,27
3049,115235126,n,segundo,5
3050,115237044,n,primavera,25
3051,115237250,n,verano,6
3052,115239579,n,temporada,23
3053,115244505,n,sequía,1
3054,115246853,n,minuto,8
3055,115249636,n,generación,1
3056,115249799,n,aniversario,3
3057,115251336,n,centenario,17
3058,115254028,n,época,4
3059,115256417,n,set,2
3060,115257829,n,parte,5
3061,115259812,n,renacimiento,2
3062,115262921,n,hoy,1
3063,115265518,n,inicio,3
3064,115266265,n,presidencia,6
3065,115266911,n,fin,8
3066,115271008,n,suspensión,2
3067,115272029,n,espera,1
3068,115272029,n,retraso,2
3069,115272791,n,entreacto,2
3070,115273626,n,siesta,1
3071,115274074,n,descanso,6
3072,115276801,n,criminalidad,2
3073,115278281,n,frecuencia,2
3074,115286249,n,velocidad,10
3075,115286249,n,ritmo,16
3076,115290337,n,fase,10
3077,115291498,n,gobierno,4
3078,115292069,n,turno,1
3079,115295045,n,auge,3
3080,115295778,n,duración,1
3081,200010435,v,actuar,108
3082,200014034,v,mover,20
3083,200014742,v,dormir,91
3084,200019448,v,afectar,36
3085,200030366,v,partir,4
3086,200047745,v,llevar,40
3087,200050652,v,poner,6
3088,200065070,v,sufrir,43
3089,200073343,v,echar,46
3090,200075021,v,agotar,1
3091,200076400,v,devolver,8
3092,200078760,v,ocupar,12
3093,200083809,v,intervenir,6
3094,200094460,v,adquirir,104
3095,200098963,v,cerrar,2
3096,200099721,v,trabajar,2
3097,200102974,v,tocar,10
3098,200105958,v,estar,102
3099,200105958,v,sentir,142
3100,200109660,v,cambiar,99
3101,200115157,v,convertir,199
3102,200117985,v,quedar,109
3103,200120316,v,volver,30
3104,200137313,v,afectar,2
3105,200138508,v,invertir,2
3106,200146138,v,hacer,2
3107,200150776,v,seguir,48
3108,200161225,v,cambiar,86
3109,200163441,v,renovar,45
3110,200202569,v,controlar,197
3111,200205046,v,ganar,15
3112,200219963,v,abrir,10
3113,200230033,v,destacar,138
3114,200231557,v,crecer,101
3115,200233335,v,limitar,8
3116,200237704,v,reducir,30
3117,200243900,v,reducir,80
3118,200245059,v,ceder,10
3119,200251270,v,proponer,88
3120,200251463,v,elaborar,28
3121,200252019,v,desarrollar,17
3122,200253761,v,desarrollar,44
3123,200258109,v,perder,2
3124,200267855,v,bajar,105
3125,200268011,v,recuperar,16
3126,200274283,v,comer,2
3127,200275843,v,arreglar,9
3128,200317888,v,continuar,12
3129,200322847,v,hacer,2
3130,200334996,v,partir,8
3131,200339464,v,suceder,178
3132,200339934,v,pasar,28
3133,200339934,v,ocurrir,166
3134,200341560,v,ir,14
3135,200341917,v,venir,30
3136,200341917,v,llegar,32
3137,200345761,v,comenzar,41
3138,200345761,v,iniciar,79
3139,200348746,v,nacer,40
3140,200352558,v,acabar,16
3141,200352826,v,terminar,86
3142,200352826,v,acabar,110
3143,200360932,v,nacer,137
3144,200388635,v,gastar,2
3145,200396035,v,incorporar,51
3146,200405236,v,concentrar,90
3147,200406243,v,disponer,24
3148,200421691,v,pasar,2
3149,200422090,v,aparecer,66
3150,200425071,v,aparecer,12
3151,200425967,v,aparecer,16
3152,200426581,v,aparecer,105
3153,200426958,v,desaparecer,38
3154,200441445,v,reducir,2
3155,200443000,v,pasar,6
3156,200452512,v,llenar,97
3157,200460900,v,parar,69
3158,200473799,v,completar,59
3159,200484166,v,completar,140
3160,200496673,v,dejar,2
3161,200508032,v,señalar,1
3162,200515154,v,tratar,2
3163,200540101,v,abrir,18
3164,200588888,v,explicar,2
3165,200588888,v,entender,140
3166,200590761,v,sentir,2
3167,200594621,v,conocer,74
3168,200594621,v,saber,81
3169,200597385,v,entender,2
3170,200598954,v,descubrir,19
3171,200604576,v,quedar,2
3172,200607114,v,estudiar,44
3173,200607780,v,acordar,25
3174,200610374,v,conocer,10
3175,200610538,v,recordar,68
3176,200611256,v,acudir,2
3177,200613018,v,dejar,12
3178,200616498,v,faltar,2
3179,200616670,v,fijar,52
3180,200618878,v,identificar,139
3181,200623151,v,interpretar,70
3182,200624476,v,entender,41
3183,200628491,v,pensar,26
3184,200631737,v,suponer,44
3185,200634906,v,resolver,77
3186,200643473,v,analizar,98
3187,200644583,v,estudiar,152
3188,200651991,v,destacar,62
3189,200652346,v,saber,16
3190,200657728,v,calificar,2
3191,200660971,v,valorar,30
3192,200662589,v,asegurar,10
3193,200668099,v,sufrir,18
3194,200669099,v,permitir,20
3195,200672433,v,echar,2
3196,200681429,v,valorar,37
3197,200683280,v,creer,138
3198,200684273,v,creer,2
3199,200686447,v,aceptar,79
3200,200689344,v,considerar,187
3201,200690614,v,ver,10
3202,200691944,v,identificar,52
3203,200693780,v,juzgar,50
3204,200694068,v,valorar,105
3205,200695226,v,pedir,8
3206,200697589,v,decidir,201
3207,200698855,v,arreglar,102
3208,200699626,v,proponer,9
3209,200699815,v,resolver,13
3210,200702065,v,renovar,100
3211,200708840,v,destinar,94
3212,200711040,v,disponer,4
3213,200715769,v,precisar,67
3214,200719231,v,aceptar,2
3215,200720063,v,contar,8
3216,200720961,v,decir,204
3217,200721098,v,creer,16
3218,200722232,v,fijar,6
3219,200722232,v,concentrar,24
3220,200723349,v,ocurrir,32
3221,200723545,v,recoger,63
3222,200723545,v,prever,172
3223,200724832,v,sorprender,67
3224,200725274,v,sorprender,48
3225,200727791,v,reconocer,14
3226,200728393,v,marcar,39
3227,200730052,v,pensar,13
3228,200735571,v,ordenar,2
3229,200745499,v,encargar,18
3230,200746718,v,encargar,38
3231,200749205,v,ordenar,97
3232,200749376,v,señalar,138
3233,200752764,v,pedir,99
3234,200752764,v,solicitar,100
3235,200754942,v,reclamar,183
3236,200755447,v,reclamar,14
3237,200756338,v,sostener,156
3238,200757192,v,pretender,96
3239,200761713,v,negociar,196
3240,200763399,v,arreglar,6
3241,200763831,v,cerrar,26
3242,200771632,v,llevar,26
3243,200772640,v,apuntar,24
3244,200772967,v,presentar,64
3245,200789448,v,llamar,6
3246,200791134,v,citar,15
3247,200791134,v,convocar,76
3248,200792011,v,llamar,16
3249,200793271,v,formar,6
3250,200794079,v,provocar,2
3251,200800930,v,descartar,98
3252,200804476,v,ceder,11
3253,200805376,v,coincidir,106
3254,200811375,v,evitar,63
3255,200817311,v,confesar,83
3256,200818805,v,confesar,8
3257,200819508,v,confesar,24
3258,200830761,v,dar,18
3259,200841580,v,denunciar,58
3260,200851733,v,provocar,2
3261,200854788,v,intervenir,12
3262,200860292,v,celebrar,6
3263,200878348,v,acceder,42
3264,200884011,v,asegurar,192
3265,200884540,v,prometer,4
3266,200887142,v,dedicar,34
3267,200887463,v,deber,6
3268,200889555,v,prometer,160
3269,200889555,v,comprometer,163
3270,200892315,v,agradecer,148
3271,200895304,v,defender,14
3272,200896017,v,mantener,2
3273,200897564,v,dirigir,32
3274,200900499,v,llamar,81
3275,200901651,v,presentar,10
3276,200903212,v,desear,198
3277,200907147,v,quejar,80
3278,200907147,v,lamentar,128
3279,200911761,v,lamentar,34
3280,200918580,v,apostar,2
3281,200921300,v,indicar,59
3282,200921738,v,marcar,71
3283,200922867,v,marcar,2
3284,200923793,v,apuntar,10
3285,200925873,v,desarrollar,2
3286,200928015,v,indicar,134
3287,200929839,v,implicar,68
3288,200933821,v,manifestar,77
3289,200939035,v,comentar,99
3290,200939277,v,explicar,184
3291,200939857,v,aclarar,89
3292,200941166,v,plantear,64
3293,200941990,v,hablar,134
3294,200943837,v,mostrar,67
3295,200947077,v,fijar,69
3296,200948071,v,contar,8
3297,200953216,v,contar,48
3298,200956687,v,calificar,194
3299,200957378,v,definir,126
3300,200957679,v,repetir,63
3301,200963570,v,hablar,6
3302,200965035,v,denunciar,70
3303,200965687,v,presentar,14
3304,200971015,v,llamar,38
3305,200973056,v,dar,2
3306,200974367,v,anunciar,162
3307,200976224,v,subrayar,189
3308,200993014,v,escribir,197
3309,201003049,v,tomar,12
3310,201004062,v,marcar,2
3311,201009240,v,manifestar,6
3312,201016002,v,afirmar,158
3313,201018352,v,reivindicar,100
3314,201020005,v,apuntar,130
3315,201020934,v,apuntar,4
3316,201021629,v,señalar,2
3317,201023259,v,citar,84
3318,201027174,v,anadir,67
3319,201028748,v,llamar,14
3320,201033527,v,tratar,20
3321,201034312,v,comentar,4
3322,201036319,v,comprometer,18
3323,201041298,v,abrir,2
3324,201058574,v,observar,38
3325,201063930,v,compartir,100
3326,201082606,v,entrar,30
3327,201083044,v,rendir,16
3328,201095899,v,actuar,10
3329,201099592,v,perder,27
3330,201100145,v,ganar,111
3331,201105639,v,superar,45
3332,201111816,v,marcar,81
3333,201113473,v,dirigir,28
3334,201126360,v,ocupar,8
3335,201126961,v,cerrar,5
3336,201129876,v,defender,6
3337,201130607,v,cerrar,4
3338,201137138,v,alcanzar,6
3339,201152214,v,apuntar,4
3340,201153947,v,pagar,16
3341,201155090,v,alcanzar,6
3342,201156834,v,tomar,16
3343,201158572,v,usar,11
3344,201161087,v,perder,10
3345,201164273,v,aprovechar,82
3346,201165579,v,gastar,194
3347,201166351,v,comer,137
3348,201168468,v,comer,59
3349,201181295,v,servir,27
3350,201188725,v,necesitar,203
3351,201191838,v,llenar,2
3352,201194418,v,celebrar,156
3353,201196802,v,acabar,8
3354,201205696,v,tocar,59
3355,201207402,v,recoger,8
3356,201213614,v,tomar,6
3357,201214265,v,tomar,17
3358,201215137,v,detener,75
3359,201216670,v,mantener,2
3360,201233194,v,presentar,22
3361,201236164,v,dar,14
3362,201292885,v,casar,5
3363,201308381,v,devolver,81
3364,201314208,v,llevar,4
3365,201315613,v,buscar,149
3366,201317276,v,recorrer,90
3367,201327582,v,acabar,27
3368,201328513,v,acompañar,14
3369,201339505,v,descubrir,4
3370,201340439,v,fijar,1
3371,201345109,v,cerrar,24
3372,201346978,v,terminar,2
3373,201380638,v,reunir,108
3374,201389776,v,entrar,2
3375,201401115,v,dar,2
3376,201414467,v,llamar,8
3377,201433294,v,traer,106
3378,201434278,v,llevar,20
3379,201438902,v,provocar,98
3380,201463963,v,sentar,14
3381,201468576,v,echar,21
3382,201470225,v,recibir,31
3383,201476483,v,impedir,11
3384,201481154,v,suspender,12
3385,201492576,v,vivir,14
3386,201493741,v,situar,106
3387,201494310,v,poner,81
3388,201510399,v,poner,7
3389,201510576,v,cerrar,4
3390,201525666,v,ir,2
3391,201527508,v,desplazar,8
3392,201543123,v,sentar,118
3393,201545079,v,poner,4
3394,201570108,v,instalar,134
3395,201579813,v,abrir,2
3396,201604442,v,impulsar,8
3397,201617192,v,hacer,2
3398,201618547,v,sentar,26
3399,201619014,v,hacer,24
3400,201621555,v,crear,78
3401,201625343,v,elaborar,164
3402,201629000,v,producir,1
3403,201637982,v,descubrir,142
3404,201642924,v,plantear,20
3405,201642924,v,producir,96
3406,201646075,v,hacer,16
3407,201647229,v,constituir,36
3408,201649124,v,presentar,71
3409,201649251,v,montar,79
3410,201651972,v,disponer,4
3411,201653442,v,construir,145
3412,201656788,v,montar,22
3413,201658188,v,formar,63
3414,201668603,v,trabajar,4
3415,201714208,v,hacer,29
3416,201719921,v,actuar,48
3417,201723224,v,practicar,41
3418,201724459,v,interpretar,55
3419,201725051,v,tocar,19
3420,201728355,v,acompañar,8
3421,201771390,v,mover,2
3422,201772960,v,mover,24
3423,201775164,v,querer,2
3424,201776468,v,acudir,5
3425,201777210,v,gustar,198
3426,201784148,v,ir,2
3427,201795082,v,perder,6
3428,201810126,v,sorprender,81
3429,201810320,v,echar,2
3430,201811441,v,esperanzar,1
3431,201818116,v,crecer,6
3432,201825237,v,querer,104
3433,201826498,v,preferir,102
3434,201826723,v,esperar,126
3435,201831531,v,cambiar,4
3436,201831531,v,mover,26
3437,201835496,v,desplazar,170
3438,201835496,v,acudir,223
3439,201840736,v,tomar,6
3440,201841079,v,viajar,6
3441,201842204,v,salir,7
3442,201843055,v,viajar,151
3443,201849221,v,acercar,92
3444,201849746,v,acercar,10
3445,201850315,v,echar,6
3446,201855982,v,instalar,54
3447,201857392,v,quedar,27
3448,201860795,v,detener,29
3449,201912159,v,pasar,13
3450,201915365,v,pasar,85
3451,201931768,v,dirigir,10
3452,201935104,v,tomar,4
3453,201955984,v,montar,32
3454,201967792,v,desaparecer,38
3455,201970826,v,bajar,38
3456,201973125,v,bajar,22
3457,201991931,v,seguir,30
3458,201999423,v,inaugurar,5
3459,201999798,v,acercar,4
3460,201999798,v,conducir,133
3461,202000868,v,perseguir,33
3462,202004874,v,volver,146
3463,202005948,v,llegar,134
3464,202007417,v,pretender,3
3465,202009433,v,ir,7
3466,202009433,v,partir,46
3467,202011560,v,tardar,193
3468,202014165,v,ir,41
3469,202015598,v,salir,2
3470,202016062,v,bajar,18
3471,202020590,v,alcanzar,8
3472,202022659,v,perder,6
3473,202023107,v,coincidir,22
3474,202032934,v,concentrar,45
3475,202043190,v,repartir,6
3476,202053941,v,acercar,46
3477,202061495,v,echar,18
3478,202066939,v,bajar,4
3479,202077656,v,llevar,46
3480,202096167,v,volver,6
3481,202106506,v,sentir,48
3482,202109190,v,sufrir,98
3483,202129289,v,ver,222
3484,202133435,v,parecer,84
3485,202137710,v,mostrar,121
3486,202139544,v,marcar,4
3487,202139740,v,señalar,6
3488,202144101,v,descubrir,13
3489,202150948,v,ver,7
3490,202152504,v,recorrer,20
3491,202154508,v,detectar,99
3492,202156844,v,aclarar,1
3493,202166460,v,considerar,10
3494,202167435,v,encargar,70
3495,202167571,v,reconocer,6
3496,202169702,v,oír,183
3497,202169891,v,escuchar,88
3498,202171514,v,recibir,4
3499,202193194,v,reconocer,9
3500,202194286,v,saber,6
3501,202199590,v,dar,74
3502,202203362,v,tener,12
3503,202204692,v,tener,162
3504,202204692,v,poseer,196
3505,202205887,v,recuperar,69
3506,202207206,v,adquirir,93
3507,202210119,v,recibir,167
3508,202210855,v,Conseguir,1
3509,202210855,v,conseguir,196
3510,202213336,v,hacer,6
3511,202217266,v,financiar,200
3512,202218443,v,recoger,18
3513,202226833,v,recuperar,30
3514,202229055,v,dejar,4
3515,202230247,v,pasar,6
3516,202230772,v,ceder,76
3517,202232190,v,bajar,2
3518,202236124,v,aceptar,20
3519,202236624,v,aceptar,4
3520,202237782,v,contribuir,7
3521,202238085,v,lograr,99
3522,202240151,v,contratar,62
3523,202240481,v,buscar,46
3524,202240481,v,perseguir,126
3525,202242464,v,vender,195
3526,202248465,v,hallar,74
3527,202248465,v,encontrar,77
3528,202251743,v,pagar,88
3529,202253956,v,deber,24
3530,202255942,v,conceder,172
3531,202256109,v,valorar,2
3532,202257370,v,cambiar,2
3533,202263027,v,dar,43
3534,202265231,v,contar,1
3535,202267989,v,llevar,38
3536,202271137,v,invertir,92
3537,202275365,v,apuntar,11
3538,202281093,v,dejar,14
3539,202287618,v,perder,72
3540,202287789,v,ceder,2
3541,202288295,v,ganar,46
3542,202289295,v,ganar,21
3543,202290461,v,aprovechar,10
3544,202290461,v,beneficiar,116
3545,202290956,v,beneficiar,87
3546,202291708,v,producir,2
3547,202294436,v,repartir,93
3548,202296726,v,ofrecer,87
3549,202297742,v,rendir,61
3550,202298632,v,ofrecer,2
3551,202304982,v,recoger,39
3552,202305586,v,buscar,2
3553,202324182,v,dejar,6
3554,202324478,v,contribuir,187
3555,202327200,v,facilitar,74
3556,202357072,v,devolver,20
3557,202367363,v,hacer,2
3558,202372326,v,corresponder,8
3559,202372605,v,proceder,2
3560,202381726,v,tomar,24
3561,202385634,v,destinar,8
3562,202387486,v,formar,16
3563,202390470,v,iniciar,2
3564,202394183,v,ocupar,6
3565,202395782,v,inaugurar,93
3566,202398956,v,celebrar,30
3567,202400637,v,votar,201
3568,202401523,v,proponer,4
3569,202402825,v,echar,14
3570,202406585,v,suceder,4
3571,202409412,v,ocupar,12
3572,202409941,v,contratar,136
3573,202410175,v,continuar,37
3574,202410855,v,estar,6
3575,202423183,v,permitir,77
3576,202424128,v,reducir,1
3577,202424984,v,ofrecer,11
3578,202425462,v,abrir,72
3579,202425913,v,cerrar,70
3580,202426171,v,abrir,16
3581,202426395,v,cerrar,36
3582,202428487,v,suspender,8
3583,202431971,v,gestionar,198
3584,202434976,v,incorporar,96
3585,202437340,v,disponer,160
3586,202439501,v,dirigir,66
3587,202445509,v,llevar,10
3588,202449847,v,incluir,49
3589,202450256,v,apuntar,12
3590,202450256,v,participar,189
3591,202450505,v,evitar,136
3592,202451370,v,impedir,191
3593,202455407,v,observar,100
3594,202458017,v,entender,8
3595,202467662,v,repartir,39
3596,202471327,v,apuntar,2
3597,202474239,v,hacer,6
3598,202481819,v,apostar,189
3599,202481900,v,integrar,48
3600,202486693,v,citar,4
3601,202486822,v,reunir,84
3602,202489456,v,casar,182
3603,202501278,v,juzgar,49
3604,202505358,v,impulsar,20
3605,202506546,v,obligar,200
3606,202509287,v,limitar,46
3607,202514187,v,tratar,12
3608,202521816,v,manifestar,34
3609,202523521,v,suspender,20
3610,202524171,v,resultar,4
3611,202525044,v,superar,42
3612,202525447,v,actuar,12
3613,202526085,v,alcanzar,53
3614,202529284,v,comer,2
3615,202530167,v,intentar,100
3616,202532595,v,vivir,42
3617,202533282,v,comprobar,100
3618,202537407,v,vender,1
3619,202540670,v,servir,2
3620,202542280,v,observar,4
3621,202546467,v,reconocer,79
3622,202550168,v,conducir,12
3623,202550868,v,salvar,12
3624,202554922,v,impulsar,149
3625,202560767,v,hacer,74
3626,202560767,v,practicar,94
3627,202560767,v,efectuar,98
3628,202560767,v,realizar,105
3629,202561332,v,practicar,12
3630,202561995,v,hacer,2
3631,202564674,v,ganar,10
3632,202568672,v,practicar,4
3633,202568999,v,pasar,2
3634,202571901,v,oír,18
3635,202571901,v,escuchar,25
3636,202578872,v,cumplir,117
3637,202591171,v,dedicar,97
3638,202594979,v,trabajar,4
3639,202596113,v,conocer,33
3640,202596493,v,sorprender,1
3641,202598483,v,construir,42
3642,202603699,v,caber,138
3643,202603699,v,existir,160
3644,202608347,v,empezar,151
3645,202608347,v,comenzar,154
3646,202611630,v,definir,52
3647,202613672,v,perder,2
3648,202614181,v,vivir,6
3649,202616386,v,hacer,2
3650,202620587,v,constituir,120
3651,202621395,v,formar,106
3652,202625339,v,venir,30
3653,202625786,v,partir,74
3654,202627666,v,nacer,20
3655,202627666,v,proceder,191
3656,202628961,v,costar,56
3657,202629256,v,terminar,7
3658,202629535,v,incluir,151
3659,202630189,v,ofrecer,10
3660,202632353,v,faltar,169
3661,202633356,v,consistir,61
3662,202634133,v,resultar,97
3663,202634265,v,suceder,14
3664,202634567,v,resultar,4
3665,202634808,v,traer,76
3666,202636810,v,implicar,32
3667,202637592,v,faltar,24
3668,202637592,v,quedar,46
3669,202637938,v,esperar,44
3670,202641463,v,esperar,18
3671,202645839,v,contar,4
3672,202646378,v,merecer,206
3673,202648639,v,residir,62
3674,202648639,v,vivir,64
3675,202649042,v,ocupar,146
3676,202653706,v,pertenecer,51
3677,202655135,v,quedar,6
3678,202656995,v,recoger,2
3679,202657080,v,instalar,10
3680,202660442,v,coincidir,28
3681,202660631,v,coincidir,7
3682,202665282,v,recordar,4
3683,202665937,v,parecer,6
3684,202669081,v,superar,65
3685,202669789,v,alcanzar,2
3686,202670890,v,servir,168
3687,202675458,v,recordar,18
3688,202676054,v,tratar,126
3689,202677097,v,afectar,109
3690,202679899,v,seguir,8
3691,202679899,v,mantener,53
3692,202681795,v,mantener,42
3693,202683489,v,mantener,38
3694,202683840,v,suspender,156
3695,202684784,v,cumplir,4
3696,202684924,v,continuar,56
3697,202685665,v,tocar,2
3698,202685951,v,ir,8
3699,202686471,v,llevar,2
3700,202686805,v,llegar,30
3701,202690384,v,alcanzar,8
3702,202690708,v,encontrar,90
3703,202694933,v,situar,69
3704,202696961,v,aparecer,24
3705,202700455,v,ir,2
3706,202700867,v,contener,192
3707,202702508,v,salir,6
3708,202702508,v,valer,75
3709,202702508,v,costar,146
3710,202703289,v,rendir,8
3711,202703952,v,acercar,4
3712,202704928,v,durar,185
3713,202705535,v,corresponder,167
3714,202708420,v,pasar,34
3715,202710673,v,limitar,4
3716,202711987,v,depender,81
3717,202712772,v,seguir,12
3718,202716165,v,acompañar,132
3719,202716767,v,acompañar,32
3720,202718309,v,participar,8
3721,202719930,v,estar,2
3722,202719930,v,residir,76
3723,202719930,v,consistir,134
3724,202722663,v,plantear,48
3725,202729414,v,dejar,94
3726,202731024,v,seguir,76
3727,202731632,v,contar,118
3728,202731814,v,deber,167
3729,202735418,v,terminar,10
3730,202735753,v,caber,40
3731,202735897,v,facilitar,59
3732,202742482,v,significar,6
3733,202771169,v,abrir,2
3734,300064787,a,bueno,1
3735,301129977,a,bueno,1
3736,301396047,a,ilegal,1
3737,301413871,a,improbable,1
3738,301580050,a,necesario,1
3739,301580306,a,esencial,1
3740,301580306,a,imprescindible,1
3741,301580306,a,indispensable,1
3742,301646941,a,joven,1
3743,301674926,a,normal,1
3744,301824081,a,imposible,1
3745,302464277,a,sospechoso,1
