,Synset Source,Synset Target
811,100081072,200694990
812,100081072,201083504
813,100081072,203210552
814,100081072,213285714
815,100081087,314384684
816,100081367,200324056
817,100081509,200709843
818,100081509,215060131
819,100081513,314386022
820,100081671,307526182
821,100081725,204074482
822,100081725,210707233
823,100082081,200654885
824,100082081,201207609
825,100082081,205154908
826,100082241,304837232
827,100082308,200354884
828,100082308,203075768
829,100082308,204033995
830,100082308,214445379
831,100082563,204074482
832,100082714,200696882
833,100082714,203237639
834,100082766,304837615
835,100082929,200718815
836,100082929,203993403
837,100083003,304837425
838,100083003,304837615
839,100083124,202785648
840,100083334,200148242
841,100083334,200149084
842,100083334,203665083
843,100083478,300964569
844,100083523,204333129
845,100083661,204282494
846,100083809,200671351
847,100083876,304908283
848,100084022,301604330
849,100084022,301616318
850,100084107,200698609
851,100084230,200612160
852,100084230,200664110
853,100084230,203740161
854,100084230,206043075
855,100084353,313977184
856,100084562,200664110
857,100084562,203740161
858,100084661,301170962
859,100084661,304837814
860,100084738,200695300
861,100084738,203225238
862,100084738,203247620
863,100084738,213772106
864,100084795,304644161
865,100085046,203990834
866,100085506,203808564
867,100085626,200712833
868,100085626,201041674
869,100085626,203673594
870,100085626,209795639
871,100085626,214966667
872,100085630,304626280
873,100085907,200259392
874,100085907,203845550
875,100086077,200698609
876,100086077,201937909
877,100086320,200697365
878,100086320,214849215
879,100086598,200323532
880,100086606,307520507
881,100086606,314391876
882,100086809,110523519
883,100086835,200823884
884,100086835,200824054
885,100086835,200828990
886,100086835,204517535
887,100086835,210207514
888,100086835,214364306
889,100086835,214919272
890,100087290,200698794
891,100087597,311520989
892,100087736,200077981
893,100088339,200224738
894,100088532,203581634
895,100088532,214018567
896,100088532,214509712
897,100088713,213498404
898,100088713,214174549
899,100088713,214487731
900,100088972,214185353
901,100089051,304640927
902,100089051,304779053
903,100089154,213066129
904,100089154,214283632
905,100089324,200709521
906,100089324,203208229
907,100089355,304779895
908,100089550,305831939
909,100089602,200709659
910,100089602,214634591
911,100089750,207360647
912,100089973,214212759
913,100090075,214212759
914,100090186,207298982
915,100090186,207510625
916,100090186,214285276
917,100090186,214285662
918,100090219,304639732
919,100090219,304780114
920,100090253,110511069
921,100090386,200839292
922,100090513,200662681
923,100090513,213485968
924,100090708,207433662
925,100090708,210341955
926,100090888,210341955
927,100091124,214299070
928,100091124,214299336
929,100091124,214361182
930,100091311,304664628
931,100091311,304664778
932,100091311,305705722
933,100091311,314031660
934,100091513,207445149
935,100091647,209978889
936,100091764,304664778
937,100091764,305705722
938,100091851,205570704
939,100091968,210214230
940,100091968,214548343
941,100092293,213460299
942,100092293,213464204
943,100092293,214440875
944,100092293,214561618
945,100092366,109608377
946,100092690,209961605
947,100092690,213452347
948,100092691,305847438
949,100092933,305847956
950,100093163,213452347
951,100093327,200068333
952,100093327,200068617
953,100093556,304736516
954,100093593,207427534
955,100093593,210246395
956,100093775,213574452
957,100093979,207427060
958,100093979,214365741
959,100094069,304738398
960,100094153,214366759
961,100094312,201896031
962,100094448,305005447
963,100094460,200041899
964,100094460,213489037
965,100094941,305056234
966,100095094,305005809
967,100095094,305171352
968,100095280,305006519
969,100095377,207719437
970,100095377,213127091
971,100095377,213164583
972,100095377,213487207
973,100095595,213111700
974,100095595,213164970
975,100095747,213152742
976,100095870,213139055
977,100095870,213140049
978,100095873,309994943
979,100095990,213565781
980,100096520,202312427
981,100096595,305006285
982,100096595,314370122
983,100096766,205417472
984,100096766,213479889
985,100096766,214184254
986,100097147,313963032
987,100097179,205417472
988,100097179,213479889
989,100097305,307946694
990,100097394,211486708
991,100097394,214313440
992,100097768,305006285
993,100097781,211505546
994,100097941,200269963
995,100097941,213548734
996,100098083,201048210
997,100098083,204082344
998,100098517,201048059
999,100098770,207327288
1000,100098963,205264247
1001,100099184,213491616
1002,100099374,214237818
1003,100099721,200624738
1004,100099721,203472232
1005,100099874,305006519
1006,100099951,110280674
1007,100100044,200893955
1008,100100235,200434075
1009,100100235,200437788
1010,100100235,210732967
1011,100100373,305006285
1012,100100410,207441619
1013,100100551,200624738
1014,100100551,203472232
1015,100100634,306497459
1016,100100905,201144716
1017,100101277,214544672
1018,100101434,200341243
1019,100101609,301205961
1020,100101609,304833276
1021,100101609,310421956
1022,100101629,200839597
1023,100101779,200836149
1024,100101779,210618007
1025,100101779,210776339
1026,100101800,304835028
1027,100101800,310047199
1028,100101800,310047459
1029,100101956,200118552
1030,100101956,205416198
1031,100101956,210636874
1032,100101956,213543871
1033,100102201,304825114
1034,100102586,200403092
1035,100102586,207420770
1036,100102791,205416198
1037,100102791,213552528
1038,100102930,305685538
1039,100102930,310483530
1040,100102974,205416678
1041,100102974,210033663
1042,100103317,200118268
1043,100103317,204112752
1044,100103317,204963588
1045,100103317,213003522
1046,100103317,214050871
1047,100103447,304825576
1048,100103619,204977561
1049,100103696,304821802
1050,100103741,204700496
1051,100103875,213565622
1052,100103875,214290534
1053,100103953,304820908
1054,100104026,214290534
1055,100104051,304836268
1056,100104147,210675010
1057,100104147,211485367
1058,100104299,214290365
1059,100104299,214290534
1060,100104318,304836683
1061,100104318,305167412
1062,100104533,309801533
1063,100104667,213515353
1064,100104699,309950457
1065,100104868,200116687
1066,100104868,213466586
1067,100104868,213549672
1068,100105197,304637571
1069,100105333,201253060
1070,100105388,314096724
1071,100105554,200431005
1072,100105554,206778102
1073,100105554,210221312
1074,100105554,210224098
1075,100105566,314096957
1076,100105746,305112910
1077,100105778,200427580
1078,100105778,200513401
1079,100105778,206781383
1080,100105778,209930876
1081,100106277,305104548
1082,100106277,305106024
1083,100106456,305113462
1084,100106592,203450230
1085,100106592,203450516
1086,100106592,203450734
1087,100106723,214319684
1088,100106821,305113462
1089,100106821,305114781
1090,100106843,206608143
1091,100107017,305113462
1092,100107384,305140278
1093,100107648,313430495
1094,100107739,200376994
1095,100107739,214292090
1096,100107943,200376994
1097,100107943,214292090
1098,100107984,313443787
1099,100108303,214292090
1100,100108595,305654783
1101,100108698,313938899
1102,100108698,314553590
1103,100108909,203870822
1104,100109263,200883139
1105,100109660,203005920
1106,100109660,207296428
1107,100109660,211412727
1108,100111129,305774129
1109,100112231,300634276
1110,100112231,305208690
1111,100112231,305772667
1112,100112628,305774129
1113,100112628,305783940
1114,100112628,313565379
1115,100113015,313803782
1116,100113663,313137672
1117,100113728,214590542
1118,100113818,300758972
1119,100113818,307516354
1120,100113818,314036539
1121,100113853,200271879
1122,100114052,200271879
1123,100114291,207595180
1124,100114291,207601809
1125,100114454,305037813
1126,100114454,307516997
1127,100114481,204054795
1128,100114615,207595180
1129,100114615,207601809
1130,100114837,203099945
1131,100114921,307516354
1132,100114921,307552549
1133,100115157,200400083
1134,100115157,203099945
1135,100115193,307495973
1136,100115193,307516997
1137,100115193,307517869
1138,100115193,314407070
1139,100115494,307517550
1140,100115906,307517292
1141,100116079,213494192
1142,100116365,206905358
1143,100116619,200931040
1144,100116619,200931453
1145,100116619,206367373
1146,100116744,304643397
1147,100116940,307548978
1148,100117085,214688234
1149,100117230,214688234
1150,100117346,204060647
1151,100117385,305005447
1152,100117385,305677952
1153,100117624,207889274
1154,100117754,305006749
1155,100117757,207888909
1156,100117878,207889274
1157,100117985,201053617
1158,100118066,305005447
1159,100118238,305006285
1160,100118523,205051896
1161,100118523,215133621
1162,100118567,305005447
1163,100118844,304631700
1164,100119006,304632157
1165,100119006,304633453
1166,100119006,305005809
1167,100119006,314050143
1168,100119074,204748836
1169,100119074,205748285
1170,100119074,207366289
1171,100119074,213859307
1172,100119266,213559782
1173,100119266,213560079
1174,100119524,204748836
1175,100119524,213559782
1176,100119524,213859307
1177,100119533,305006285
1178,100119533,314006179
1179,100119725,213458840
1180,100119873,201324305
1181,100119873,207425011
1182,100119873,210341660
1183,100120574,314436285
1184,100121046,205984584
1185,100121046,207285403
1186,100121214,201010684
1187,100121376,306338278
1188,100121506,201010684
1189,100121649,307144039
1190,100121678,200196084
1191,100121678,200351334
1192,100121678,205789808
1193,100121678,207443761
1194,100121865,305047279
1195,100121865,306603651
1196,100121865,307326880
1197,100121865,309792555
1198,100121865,313844923
1199,100122097,213572860
1200,100122128,305047279
1201,100122289,207383092
1202,100122386,313957117
1203,100122485,207383092
1204,100122626,305047617
1205,100122626,307295507
1206,100122844,305048690
1207,100122844,305865034
1208,100122844,307284554
1209,100122844,307292694
1210,100122844,311410625
1211,100122844,313941337
1212,100123170,200191142
1213,100123170,203005920
1214,100123170,205840650
1215,100123170,207296428
1216,100123170,211412727
1217,100123170,213859043
1218,100123894,206281295
1219,100124077,311536673
1220,100124226,200260051
1221,100124854,206407733
1222,100125633,207424109
1223,100125841,207324673
1224,100125841,207423365
1225,100126264,200191142
1226,100126264,200199707
1227,100126264,203005920
1228,100126264,207296428
1229,100126264,209609871
1230,100126264,211412727
1231,100126264,213859043
1232,100126339,306397903
1233,100126497,301257145
1234,100126497,305047279
1235,100126497,306600282
1236,100126830,300891642
1237,100130778,305078289
1238,100130778,305306190
1239,100131018,303398467
1240,100131018,308573472
1241,100131018,308626080
1242,100131426,305078450
1243,100131426,305306476
1244,100131426,305559256
1245,100132127,305557500
1246,100132127,305558717
1247,100132385,305424679
1248,100132385,305424796
1249,100132385,305556943
1250,100133417,304995531
1251,100133669,304995940
1252,100133669,305715864
1253,100133669,307594840
1254,100133851,304996823
1255,100134060,304655649
1256,100134136,200274206
1257,100134251,304655649
1258,100134328,200272123
1259,100134401,304657244
1260,100134562,304656996
1261,100134564,200272123
1262,100134701,304715947
1263,100135013,206147873
1264,100135013,206372680
1265,100135013,206769238
1266,100135013,207978423
1267,100135285,206366581
1268,100135285,206372095
1269,100135285,206880664
1270,100135285,209784160
1271,100135342,304718826
1272,100135455,304898437
1273,100135578,206769032
1274,100135718,304721650
1275,100135718,304901996
1276,100136044,201155465
1277,100136185,304901326
1278,100136254,215006258
1279,100136673,214812872
1280,100136800,213446197
1281,100136800,213897996
1282,100136800,213934900
1283,100137313,200157957
1284,100137313,211414411
1285,100137940,211416722
1286,100138314,304716491
1287,100138314,313795180
1288,100138360,201348530
1289,100138508,200234892
1290,100138508,200346693
1291,100138508,207351612
1292,100138508,213858604
1293,100138782,304721428
1294,100139367,203078670
1295,100139586,205778749
1296,100139729,207884567
1297,100139908,207884567
1298,100140075,303917198
1299,100140751,200196084
1300,100140751,200196485
1301,100140751,207443761
1302,100140967,207358060
1303,100140989,303073977
1304,100141111,313900422
1305,100141362,204763293
1306,100141524,209290777
1307,100141632,203815615
1308,100141749,209456207
1309,100141914,203383948
1310,100141914,213914265
1311,100142040,304949453
1312,100142040,315019030
1313,100142055,205731779
1314,100142055,209252970
1315,100142191,200925207
1316,100142191,203384535
1317,100142191,203385117
1318,100142191,204184435
1319,100142191,204677514
1320,100142191,205064037
1321,100142191,205930736
1322,100142191,210284064
1323,100142270,314602597
1324,100143065,205093581
1325,100143065,206011446
1326,100143204,207441619
1327,100143204,213875970
1328,100143376,305043091
1329,100143704,205772044
1330,100143914,205259512
1331,100144169,200925866
1332,100144169,209290777
1333,100144314,209385137
1334,100144314,209442838
1335,100144446,213902048
1336,100144694,207375214
1337,100144694,213865786
1338,100144694,213899404
1339,100145083,301902022
1340,100145083,302585285
1341,100145083,302902535
1342,100145083,304949799
1343,100145083,312036368
1344,100145083,312470512
1345,100145083,313089631
1346,100145147,204114193
1347,100145299,213874558
1348,100145448,204291511
1349,100145448,213878634
1350,100146138,200195415
1351,100146138,207423365
1352,100147160,301902877
1353,100147160,304948603
1354,100147734,304876705
1355,100148078,300171618
1356,100148078,300752954
1357,100148078,304875728
