,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
2793,'Hans_Adolf_Krebs',1,glg-30-11110617-n,n,99.0,capitals,------
2794,'Hans_Albrecht_Bethe',1,glg-30-10850273-n,n,99.0,capitals,------
2795,'Hans_Arp',1,glg-30-10824146-n,n,99.0,capitals,------
2796,'Hans_Bethe',1,glg-30-10850273-n,n,99.0,capitals,------
2797,'Hans_Christian_Andersen',1,glg-30-10817102-n,n,99.0,capitals,------
2798,'Hans_Christian_Oersted',1,glg-30-11212426-n,n,99.0,capitals,------
2799,'Hans_Eysenck',1,glg-30-10964261-n,n,99.0,capitals,------
2800,'Hans_Fischer',1,glg-30-10971852-n,n,99.0,capitals,------
2801,'Hans_Geiger',1,glg-30-10993507-n,n,99.0,capitals,------
2802,'Hans_Holbein',1,glg-30-11056195-n,n,99.0,capitals,------
2803,'Hans_Holbein',2,glg-30-11056060-n,n,99.0,capitals,------
2804,'Hanuka',1,glg-30-15199033-n,n,99.0,galipedia,------
2805,'Harare',1,glg-30-09167505-n,n,99.0,cies_cap,------
2806,'Hare_Krishna',3,glg-30-07035061-n,n,99.0,capitals,------
2807,'Hare_Krishna',2,glg-30-08097766-n,n,99.0,capitals,------
2808,'Hare_Krishna',1,glg-30-09685233-n,n,99.0,capitals,------
2809,'Harlan_Fiske_Stone',1,glg-30-11319244-n,n,99.0,capitals,------
2810,'Harlem_Renaissance',1,glg-30-15261306-n,n,99.0,capitals,------
2811,'Harlem_River',1,glg-30-09123538-n,n,99.0,capitals,------
2812,'Harlow_Shapley',1,glg-30-11295828-n,n,99.0,capitals,------
2813,'Harold_Clayton_Urey',1,glg-30-11357514-n,n,99.0,capitals,------
2814,'Harold_Kroto',1,glg-30-11111335-n,n,99.0,capitals,------
2815,'Harold_Lloyd',1,glg-30-11136214-n,n,99.0,capitals,------
2816,'Harold_Nicolson',1,glg-30-11206544-n,n,99.0,capitals,------
2817,'Harold_Pinter',1,glg-30-11235619-n,n,99.0,capitals,------
2818,'Harold_Urey',1,glg-30-11357514-n,n,99.0,capitals,------
2819,'Harpers_Ferry',1,glg-30-09156395-n,n,99.0,capitals,------
2820,'Harpia_harpyja',1,glg-30-01614038-n,n,99.0,xomwn_wikt,------
2821,'Harriet_Beecher_Stowe',1,glg-30-11320405-n,n,99.0,capitals,------
2822,'Harriet_Tubman',1,glg-30-11350959-n,n,99.0,capitals,------
2823,'Harriman',1,glg-30-11030025-n,n,99.0,cies_cap,------
2824,'Harris',1,glg-30-11030855-n,n,99.0,cies_cap,------
2825,'Harry_Houdini',1,glg-30-11061317-n,n,99.0,capitals,------
2826,'Harry_Stack_Sullivan',1,glg-30-11324785-n,n,99.0,capitals,------
2827,'Harry_Truman',1,glg-30-11349739-n,n,99.0,capitals,------
2828,'Hart_Crane',1,glg-30-10914331-n,n,99.0,capitals,------
2829,'Harvey_Cushing',1,glg-30-10918834-n,n,99.0,capitals,------
2830,'Hawai',1,glg-30-09078231-n,n,99.0,galipedia,------
2831,'Hawai',2,glg-30-09079505-n,n,99.0,dbpedia_ili,------
2832,'Hb',1,glg-30-15024240-n,n,99.0,bootstrap,------
2833,'He',1,glg-30-14639921-n,n,99.0,bootstrap,------
2834,'Hebridas',1,glg-30-08893223-n,n,99.0,galipedia,------
2835,'Hector_Berlioz',1,glg-30-10847653-n,n,99.0,capitals,------
2836,'Hefesto',1,glg-30-09561970-n,n,99.0,dbpedia_ili,------
2837,'Heimdall',1,glg-30-09580673-n,n,99.0,galipedia,------
2838,'Heinrich_Hertz',1,glg-30-11046934-n,n,99.0,capitals,------
2839,'Heinrich_Himmler',1,glg-30-11050537-n,n,99.0,capitals,------
2840,'Heinrich_Schliemann',1,glg-30-11285091-n,n,99.0,capitals,------
2841,'Heitor_Villa-Lobos',1,glg-30-11366548-n,n,99.0,capitals,------
2842,'Hela',1,glg-30-09580829-n,n,99.0,wnt7-0-noeva-c_03,------
2843,'Helen_Hayes',1,glg-30-11036405-n,n,99.0,capitals,------
2844,'Helen_Hunt_Jackson',1,glg-30-11076359-n,n,99.0,capitals,------
2845,'Helen_Keller',1,glg-30-11099085-n,n,99.0,capitals,------
2846,'Helen_Traubel',1,glg-30-11348047-n,n,99.0,capitals,------
2847,'Helen_Wills_Moody',1,glg-30-11188852-n,n,99.0,capitals,------
2848,'Helena',2,glg-30-09109180-n,n,99.0,wnt6dic_02,------
2849,'Helena',1,glg-30-09600188-n,n,99.0,galipedia,------
2850,'Helios',1,glg-30-09561137-n,n,99.0,cies_cap,------
2851,'Heliozoa',1,glg-30-01390627-n,n,99.0,wnt6dic-0_02,------
2852,'Hell's_Kitchen',1,glg-30-09121458-n,n,99.0,capitals,------
2853,'Helmut_Schmidt',1,glg-30-11285282-n,n,99.0,capitals,------
2854,'Helsinqui',1,glg-30-08780018-n,n,99.0,galipedia,------
2855,'Hendrik_Antoon_Lorentz',1,glg-30-11138301-n,n,99.0,capitals,------
2856,'Hendrik_Frensch_Verwoerd',1,glg-30-11364243-n,n,99.0,capitals,------
2857,'Hendrik_Petrus_Berlage',1,glg-30-10847330-n,n,99.0,capitals,------
2858,'Hendrik_Verwoerd',1,glg-30-11364243-n,n,99.0,capitals,------
2859,'Henna',1,glg-30-14988741-n,n,99.0,bootstrap,------
2860,'Henri_Becquerel',1,glg-30-10840563-n,n,99.0,capitals,------
2861,'Henri_Bergson',1,glg-30-10846504-n,n,99.0,capitals,------
2862,'Henri_Labrouste',1,glg-30-11113732-n,n,99.0,capitals,------
2863,'Henri_Matisse',1,glg-30-11164505-n,n,99.0,capitals,------
2864,'Henri_Pitot',1,glg-30-11236188-n,n,99.0,capitals,------
2865,'Henri_Rousseau',1,glg-30-11272972-n,n,99.0,capitals,------
2866,'Henrik_Ibsen',1,glg-30-11070644-n,n,99.0,capitals,------
2867,'Henrique_V',1,glg-30-11042482-n,n,99.0,wnt6dic-0_02,------
2868,'Henrique_V_de_Inglaterra',1,glg-30-11042482-n,n,99.0,wnt6dic-0_02,------
2869,'Henry_Alfred_Kissinger',1,glg-30-11106290-n,n,99.0,capitals,------
2870,'Henry_Cavendish',1,glg-30-10888401-n,n,99.0,capitals,------
2871,'Henry_Clay',1,glg-30-10899951-n,n,99.0,capitals,------
2872,'Henry_Clay_Frick',1,glg-30-10982295-n,n,99.0,capitals,------
2873,'Henry_David_Thoreau',1,glg-30-11340992-n,n,99.0,capitals,------
2874,'Henry_Fielding',1,glg-30-10970603-n,n,99.0,capitals,------
2875,'Henry_Fonda',1,glg-30-10974033-n,n,99.0,capitals,------
2876,'Henry_Ford',1,glg-30-10974592-n,n,99.0,capitals,------
2877,'Henry_Ford_II',1,glg-30-10975202-n,n,99.0,capitals,------
2878,'Henry_Hobson_Richardson',1,glg-30-11261364-n,n,99.0,capitals,------
2879,'Henry_Hudson',1,glg-30-11064106-n,n,99.0,capitals,------
2880,'Henry_James',1,glg-30-11079252-n,n,99.0,capitals,------
2881,'Henry_John_Heinz',1,glg-30-11038657-n,n,99.0,capitals,------
2882,'Henry_Kissinger',1,glg-30-11106290-n,n,99.0,capitals,------
2883,'Henry_Laurens',1,glg-30-11119476-n,n,99.0,capitals,------
2884,'Henry_Louis_Mencken',1,glg-30-11173031-n,n,99.0,capitals,------
2885,'Henry_Luce',1,glg-30-11143933-n,n,99.0,capitals,------
2886,'Henry_Martyn_Robert',1,glg-30-11264002-n,n,99.0,wnt6dic-0_01,------
2887,'Henry_Miller',1,glg-30-11180029-n,n,99.0,capitals,------
2888,'Henry_Moore',1,glg-30-11189274-n,n,99.0,capitals,------
2889,'Henry_Morgan',1,glg-30-11190774-n,n,99.0,capitals,------
2890,'Henry_Norris_Russell',1,glg-30-11275170-n,n,99.0,capitals,------
2891,'Henry_Purcell',1,glg-30-11248599-n,n,99.0,capitals,------
2892,'Henry_Wadsworth_Longfellow',1,glg-30-11137928-n,n,99.0,capitals,------
2893,'Henry_Ward_Beecher',1,glg-30-10841065-n,n,99.0,capitals,------
2894,'Hera',1,glg-30-09563183-n,n,99.0,galipedia,------
2895,'Herbert_Clark_Hoover',1,glg-30-11058633-n,n,99.0,capitals,------
2896,'Herbert_George_Wells',1,glg-30-11381193-n,n,99.0,capitals,------
2897,'Herbert_Hoover',1,glg-30-11058633-n,n,99.0,capitals,------
2898,'Herbert_Kitchener',1,glg-30-11106479-n,n,99.0,capitals,------
2899,'Herbert_Marcuse',1,glg-30-11156333-n,n,99.0,capitals,------
2900,'Herbert_Spencer',1,glg-30-11310321-n,n,99.0,capitals,------
2901,'Herculano',1,glg-30-08804049-n,n,99.0,galipedia,------
2902,'Herman_Hollerith',1,glg-30-11056466-n,n,99.0,capitals,------
2903,'Herman_Melville',1,glg-30-11172795-n,n,99.0,capitals,------
2904,'Herman_Wouk',1,glg-30-11398094-n,n,99.0,capitals,------
2905,'Hermann_Hesse',1,glg-30-11048205-n,n,99.0,capitals,------
2906,'Hermann_Joseph_Muller',1,glg-30-11195295-n,n,99.0,capitals,------
2907,'Hermann_Minkowski',1,glg-30-11181255-n,n,99.0,capitals,------
2908,'Hermann_von_Helmholtz',1,glg-30-11039344-n,n,99.0,wnt7-0-noeva-c_02,------
2909,'Hermes',1,glg-30-09562319-n,n,99.0,galipedia,------
2910,'Hernán_Cortés',1,glg-30-10912243-n,n,99.0,wnt7-0-noeva-c,------
2911,'Herpestes_ichneumon',1,glg-30-02137888-n,n,99.0,cies_lex,------
2912,'Herrerasaurus',1,glg-30-01714843-n,n,99.0,wnt6dic-0_03,------
2913,'Hertfordshire',1,glg-30-08882807-n,n,99.0,galipedia,------
2914,'Heráclito_De_Éfeso',1,glg-30-11044295-n,n,99.0,galipedia,------
2915,'Heródoto',1,glg-30-11045569-n,n,99.0,galipedia,------
2916,'Hesbulá',1,glg-30-08023374-n,n,99.0,galipedia,------
2917,'Hestia',1,glg-30-09563998-n,n,99.0,galipedia,------
2918,'Hesíodo',1,glg-30-11047333-n,n,99.0,galipedia,------
2919,'Hexanchus',1,glg-30-01482887-n,n,99.0,wnt6dic-0_02,------
2920,'Hexanchus_griseus',1,glg-30-01483021-n,n,99.0,wnt6dic-0_03,------
2921,'Hf',1,glg-30-14639556-n,n,99.0,bootstrap,------
2922,'Hg',1,glg-30-14645346-n,n,99.0,bootstrap,------
2923,'Hibernia',1,glg-30-08859173-n,n,99.0,galipedia,------
2924,'Hideki_Yukawa',1,glg-30-11404402-n,n,99.0,capitals,------
2925,'Hideyo_Noguchi',1,glg-30-11209019-n,n,99.0,capitals,------
2926,'Hieronymus_Bosch',1,glg-30-10858468-n,n,99.0,capitals,------
2927,'Highlands',1,glg-30-08891595-n,n,99.0,dbpedia_ili,------
2928,'Hilaire_Belloc',1,glg-30-10843035-n,n,99.0,capitals,------
2929,'Himalaia',1,glg-30-09303647-n,n,99.0,galipedia,------
2930,'Himantopus_himantopus',1,glg-30-02035210-n,n,99.0,wnt6dic-0_03,------
2931,'Hindu_Kush',1,glg-30-09304164-n,n,99.0,capitals,------
2932,'Hinduísmo',1,glg-30-06236802-n,n,99.0,galipedia,------
2933,'Hiparco',1,glg-30-11051376-n,n,99.0,galipedia,------
2934,'Hipatia',1,glg-30-11070387-n,n,99.0,galipedia,------
2935,'Hipona',1,glg-30-08707145-n,n,99.0,capitals,------
2936,'Hipopótamo',1,glg-30-02398252-n,n,99.0,galipedia,------
2937,'Hippo_Regius',1,glg-30-08707145-n,n,99.0,capitals,------
2938,'Hipócrates',1,glg-30-11051632-n,n,99.0,galipedia,------
2939,'Hirohito',1,glg-30-11051822-n,n,99.0,galipedia,------
2940,'Hiroxima',1,glg-30-08925287-n,n,99.0,galipedia,------
2941,'Hispaniola',1,glg-30-08751317-n,n,99.0,xomwn_cldr,------
2942,'Hitler',1,glg-30-11052672-n,n,99.0,semcor_br-f14,------
2943,'Hizb_ut-Tahrir',1,glg-30-08023843-n,n,99.0,capitals,------
2944,'Ho',1,glg-30-14640222-n,n,99.0,bootstrap,------
2945,'Ho_Chi_Minh',1,glg-30-11053344-n,n,99.0,capitals,------
2946,'Hoagy_Carmichael',1,glg-30-10882846-n,n,99.0,capitals,------
2947,'Hobart',1,glg-30-08834280-n,n,99.0,galipedia,------
2948,'Hoenir',1,glg-30-09580971-n,n,99.0,wnt7-0-noeva-c,------
2949,'Hokkaido',1,glg-30-08920722-n,n,99.0,galipedia,------
2950,'Hokusai_Katsushika',1,glg-30-11055915-n,n,99.0,wnt7-0-incorrect,------
2951,'Holanda',1,glg-30-08949093-n,n,99.0,semcor_br-f14,------
2952,'Hollywood',1,glg-30-09063950-n,n,99.0,galipedia,------
2953,'Hollywood',2,glg-30-08068597-n,n,99.0,wnt7-0-noeva,------
2954,'Hollywood',3,glg-30-14525777-n,n,99.0,dbpedia_multi,------
2955,'Holocausto',1,glg-30-01245471-n,n,99.0,dbpedia_ili,------
2956,'Holoceno',1,glg-30-15124713-n,n,99.0,galipedia,------
2957,'Holocentridae',1,glg-30-01450281-n,n,99.0,dbpedia_multi,------
2958,'Home_De_Neanderthal',1,glg-30-02475078-n,n,99.0,galipedia,------
2959,'Home_Rule',1,glg-30-13993210-n,n,99.0,wnt6dic-0_02,------
2960,'Home_de_Xava',1,glg-30-02473554-n,n,99.0,wnt7-0-noeva-c_03,------
2961,'Homero',1,glg-30-11057381-n,n,99.0,galipedia,------
2962,'Hominidae',1,glg-30-02471467-n,n,99.0,dbpedia_ili,------
2963,'Homo_erectus',1,glg-30-02473307-n,n,99.0,wnt7-0-noeva-c,------
2964,'Homo_erectus_erectus',1,glg-30-02473720-n,n,99.0,wnt6dic-0_03,------
2965,'Homo_habilis',1,glg-30-02474605-n,n,99.0,wnt7-0-noeva-c_02,------
2966,'Homo_heidelbergensis',1,glg-30-10168457-n,n,99.0,wnt6dic_01,------
2967,'Homo_rhodesiensis',1,glg-30-10528148-n,n,99.0,wnt6dic_03,------
2968,'Homo_sapiens',1,glg-30-02474777-n,n,99.0,wnt6dic-0_03,------
2969,'Homo_sapiens_sapiens',1,glg-30-02475669-n,n,99.0,wnt6dic-0_03,------
2970,'Honduras',1,glg-30-08737716-n,n,99.0,galipedia,------
2971,'Hong_Kong',1,glg-30-08731148-n,n,99.0,capitals,------
2972,'Honiara',1,glg-30-08998451-n,n,99.0,galipedia,------
2973,'Honolulu',1,glg-30-09078784-n,n,99.0,wnt7-0-noeva-c_02,------
2974,'Honoré_Daumier',1,glg-30-10923521-n,n,99.0,dbpedia_ili,------
2975,'Honoré_de_Balzac',1,glg-30-10833111-n,n,99.0,cies_cap,------
2976,'Honshu',1,glg-30-08920924-n,n,99.0,cies_cap,------
2977,'Hora_de_Greenwich',1,glg-30-15130205-n,n,99.0,capitals,------
2978,'Horace_Greeley',1,glg-30-11013191-n,n,99.0,capitals,------
2979,'Horace_Walpole',1,glg-30-11372599-n,n,99.0,capitals,------
2980,'Horacio',1,glg-30-11060416-n,n,99.0,galipedia,------
2981,'Horatio_Alger',1,glg-30-10813527-n,n,99.0,capitals,------
2982,'Horatio_Herbert_Kitchener',1,glg-30-11106479-n,n,99.0,capitals,------
2983,'Horatio_Hornblower',1,glg-30-09600439-n,n,99.0,capitals,------
2984,'Horatio_Nelson',1,glg-30-11203059-n,n,99.0,capitals,------
2985,'Horus',1,glg-30-09512266-n,n,99.0,galipedia,------
2986,'Hosni_Mubarak',1,glg-30-11194587-n,n,99.0,capitals,------
2987,'Hot_Springs',1,glg-30-09060024-n,n,99.0,capitals,------
2988,'Hoth',1,glg-30-09581129-n,n,99.0,galipedia,------
2989,'Howard_Carter',1,glg-30-10885006-n,n,99.0,capitals,------
2990,'Howard_Hughes',1,glg-30-11064834-n,n,99.0,capitals,------
2991,'Howard_Lindsay',1,glg-30-11133387-n,n,99.0,capitals,------
2992,'Howard_Pyle',1,glg-30-11249559-n,n,99.0,capitals,------
2993,'Howard_Walter_Florey',1,glg-30-10973497-n,n,99.0,wnt6dic_02,------
2994,'Hs',1,glg-30-14639795-n,n,99.0,bootstrap,------
2995,'Huainaputina',1,glg-30-09175617-n,n,99.0,cies_cap,------
2996,'Huang_He',1,glg-30-09306257-n,n,99.0,capitals,------
2997,'Huascarán',1,glg-30-09306497-n,n,99.0,cies_cap,------
2998,'Huayna_Capac',1,glg-30-10190373-n,n,99.0,capitals,------
2999,'Huckleberry_Finn',1,glg-30-09603353-n,n,99.0,capitals,------
3000,'Hudson',1,glg-30-09306840-n,n,99.0,semcor_br-f16,------
3001,'Hugh_Dowding',1,glg-30-10941714-n,n,99.0,capitals,------
3002,'Hugo_Grotius',1,glg-30-11017454-n,n,99.0,capitals,------
3003,'Hugo_Junkers',1,glg-30-11094780-n,n,99.0,capitals,------
3004,'Hugo_Wolf',1,glg-30-11394398-n,n,99.0,capitals,------
3005,'Hugo_de_Vries',1,glg-30-10932495-n,n,99.0,wnt6dic_02,------
3006,'Hume_Cronyn',1,glg-30-10916325-n,n,99.0,capitals,------
3007,'Humphrey_Bogart',1,glg-30-10855047-n,n,99.0,capitals,------
3008,'Humphrey_Gilbert',1,glg-30-10999202-n,n,99.0,capitals,------
3009,'Humphry_Davy',1,glg-30-10925132-n,n,99.0,wnt7-0-noeva-c,------
3010,'Humpty_Dumpty',1,glg-30-09491038-n,n,99.0,capitals,------
3011,'Humulin',1,glg-30-05411049-n,n,99.0,bootstrap,------
3012,'Hungría',1,glg-30-08952190-n,n,99.0,wnt6dic_02,------
3013,'Hunnemania_fumariifolia',1,glg-30-11906127-n,n,99.0,wnt6dic-0_03,------
3014,'Hussein_I_de_Xordania',1,glg-30-11068196-n,n,99.0,wnt7-0-noeva-c,------
3015,'Hutu',1,glg-30-09693100-n,n,99.0,galipedia,------
3016,'Hyaena_brunnea',1,glg-30-02117646-n,n,99.0,dbpedia_multi,------
3017,'Hyaena_hyaena',1,glg-30-02117512-n,n,99.0,dbpedia_multi,------
3018,'Hyaenidae',1,glg-30-02116959-n,n,99.0,wnt6dic-0_02,------
3019,'Hydrangeaceae',1,glg-30-12787565-n,n,99.0,dbpedia_ili,------
3020,'Hydrobates_pelagicus',1,glg-30-02061217-n,n,99.0,wnt6dic-0_03,------
3021,'Hydrobatidae',1,glg-30-02060719-n,n,99.0,wnt6dic-0_02,------
3022,'Hydrochoerus_hydrochaeris',1,glg-30-02365480-n,n,99.0,cies_lex,------
3023,'Hydrophiidae',1,glg-30-01751621-n,n,99.0,dbpedia_ili,------
3024,'Hydrozoa',1,glg-30-01911511-n,n,99.0,galipedia,------
3025,'Hydrus',1,glg-30-09308116-n,n,99.0,galipedia,------
3026,'Hyla',1,glg-30-01650509-n,n,99.0,dbpedia_multi,------
3027,'Hylidae',1,glg-30-01649948-n,n,99.0,dbpedia_multi,------
3028,'Hylobates',1,glg-30-02483224-n,n,99.0,wnt6dic-0_02,------
3029,'Hylobates_lar',1,glg-30-02483362-n,n,99.0,xomwn_wikt,------
3030,'Hyman_Rickover',1,glg-30-11261986-n,n,99.0,capitals,------
3031,'Hymenoptera',1,glg-30-02205896-n,n,99.0,wnt6dic-0_02,------
3032,'HyperText_Transfer_Protocol',1,glg-30-06665847-n,n,99.0,dbpedia_ili,------
3033,'Hyperoartia',1,glg-30-01477184-n,n,99.0,wnt6dic-0_02,------
3034,'Hyperoodon_ampullatus',1,glg-30-02068541-n,n,99.0,galnedit,------
3035,'Hyracoidea',1,glg-30-02372251-n,n,99.0,dbpedia_multi,------
3036,'Hébridas_Interiores',1,glg-30-08893492-n,n,99.0,wnt6dic_01,------
3037,'Héctor',1,glg-30-09600031-n,n,99.0,galipedia,------
3038,'Hélice',1,glg-30-09292189-n,n,99.0,capitals,------
3039,'Hércules',1,glg-30-09578005-n,n,99.0,galipedia,------
3040,'Hércules',2,glg-30-09302263-n,n,99.0,dbpedia_ili,------
3041,'I',2,glg-30-13742573-n,n,99.0,cies_lex,------
3042,'I',1,glg-30-14641397-n,n,99.0,bootstrap,------
3043,'I',1,glg-30-02186338-a,a,99.0,semcor_br-e25B,------
3044,'I._A._Richards',1,glg-30-11260945-n,n,99.0,capitals,------
3045,'I._M._Pei',1,glg-30-11228153-n,n,99.0,capitals,------
3046,'II',1,glg-30-02186470-a,a,99.0,semcor_br-e23,------
3047,'II',1,glg-30-13743269-n,n,99.0,cies_lex,------
3048,'III',1,glg-30-02186580-a,a,99.0,semcor_br-e25B,------
3049,'III',1,glg-30-13744044-n,n,99.0,xomwn_wikt,------
3050,'ILXX',1,glg-30-02193046-a,a,99.0,semcor_br-j29,------
3051,'INLA',1,glg-30-08024408-n,n,99.0,capitals,------
3052,'IRA',1,glg-30-08024732-n,n,99.0,capitals,------
3053,'IRA_Provisional',1,glg-30-08024732-n,n,99.0,capitals,------
3054,'IRA_de_Continuidade',1,glg-30-08019281-n,n,99.0,capitals,------
3055,'IRPF',1,glg-30-13310230-n,n,99.0,dbpedia_ili,------
3056,'ITS',1,glg-30-14133159-n,n,99.0,medicalnet,3_especializado
3057,'IV',1,glg-30-02186665-a,a,99.0,semcor_br-e26,------
3058,'IV',1,glg-30-13744304-n,n,99.0,cies_lex,------
3059,'IX',1,glg-30-02187161-a,a,99.0,cies_lex,------
3060,'IX',2,glg-30-13745270-n,n,99.0,cies_lex,------
3061,'Iacarta',1,glg-30-08909719-n,n,99.0,galipedia,------
3062,'Ian_Fleming',1,glg-30-10972985-n,n,99.0,capitals,------
3063,'Ian_Smith',1,glg-30-11306297-n,n,99.0,capitals,------
3064,'Ian_Wilmut',1,glg-30-11390692-n,n,99.0,capitals,------
3065,'Ibadan',1,glg-30-08974330-n,n,99.0,galipedia,------
3066,'Idade_Antiga',1,glg-30-06514529-n,n,99.0,dbpedia_ili,------
3067,'Idade_Media',1,glg-30-15259284-n,n,99.0,capitals,------
3068,'Idade_de_Pedra',1,glg-30-15231964-n,n,99.0,capitals,------
3069,'Idade_do_Bronce',1,glg-30-15231415-n,n,99.0,dbpedia_ili,------
3070,'Idade_do_Ferro',1,glg-30-15231765-n,n,99.0,dbpedia_ili,------
3071,'Idaho',1,glg-30-09081213-n,n,99.0,galipedia,------
3072,'Idaho_Falls',1,glg-30-09081830-n,n,99.0,capitals,------
