,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
196,Argentina,1,eus-30-08711974-n,n,99.0,None,------
197,Argentinako,1,eus-30-09691149-n,n,99.0,None,------
198,Argizagi,1,eus-30-09358358-n,n,99.0,None,------
199,Argos,1,eus-30-08786660-n,n,99.0,None,------
200,Aries,1,eus-30-09206133-n,n,99.0,None,------
201,Aristotele,1,eus-30-10822338-n,n,99.0,None,------
202,Arkadia,1,eus-30-08790353-n,n,99.0,None,------
203,Armenia,1,eus-30-09017526-n,n,99.0,None,------
204,Artizar,1,eus-30-09470762-n,n,99.0,None,------
205,Artizar,2,eus-30-09359471-n,n,99.0,None,------
206,Artizarra,1,eus-30-09276872-n,n,99.0,None,------
207,Ashtart,1,eus-30-09516323-n,n,99.0,None,------
208,Asia,1,eus-30-09207288-n,n,99.0,None,------
209,Asiria,1,eus-30-08918944-n,n,99.0,None,------
210,Astarte,1,eus-30-09516323-n,n,99.0,None,------
211,Aste_Santu,2,eus-30-15191587-n,n,99.0,None,------
212,Aste_Santu,1,eus-30-15181444-n,n,99.0,None,------
213,Asunción,1,eus-30-08978667-n,n,99.0,None,------
214,Atakamako_basamortua,1,eus-30-09168193-n,n,99.0,None,------
215,Atika,1,eus-30-08786283-n,n,99.0,None,------
216,Atila,1,eus-30-10827678-n,n,99.0,None,------
217,Australia,2,eus-30-08831004-n,n,99.0,None,------
218,Australia,1,eus-30-09211266-n,n,99.0,None,------
219,Australiako_barnealde_idor,1,eus-30-08505110-n,n,99.0,None,------
220,Australiako_basamortua,1,eus-30-09168336-n,n,99.0,None,------
221,Austria,1,eus-30-08845555-n,n,99.0,None,------
222,Auvernia,1,eus-30-08940835-n,n,99.0,None,------
223,Azoreetako_antizikloi,1,eus-30-80000737-n,n,99.0,None,------
224,BEZ,1,eus-30-13316722-n,n,99.0,None,------
225,B_bitamina,1,eus-30-15090742-n,n,99.0,None,------
226,B_bitamina-konplexu,1,eus-30-15090742-n,n,99.0,None,------
227,Babilonia,1,eus-30-08916832-n,n,99.0,None,------
228,Babilonia,2,eus-30-08917503-n,n,99.0,None,------
229,Bach,1,eus-30-10830229-n,n,99.0,None,------
230,Bach,2,eus-30-07277915-n,n,99.0,None,------
231,Bacon,1,eus-30-10830456-n,n,99.0,None,------
232,Badajoz,1,eus-30-80000057-n,n,99.0,None,------
233,Bahrein,1,eus-30-08848421-n,n,99.0,None,------
234,Bale,1,eus-30-09032483-n,n,99.0,None,------
235,Baltiko,1,eus-30-09213254-n,n,99.0,None,------
236,Bartzelona,1,eus-30-09025189-n,n,99.0,None,------
237,Basel,1,eus-30-09032483-n,n,99.0,None,------
238,Basilea,1,eus-30-09032483-n,n,99.0,None,------
239,Beethoven,2,eus-30-07278014-n,n,99.0,None,------
240,Beethoven,1,eus-30-10841405-n,n,99.0,None,------
241,Beijingo_gizaki,1,eus-30-02473857-n,n,99.0,None,------
242,Belgika,1,eus-30-08849753-n,n,99.0,None,------
243,Belize,1,eus-30-08737521-n,n,99.0,None,------
244,Benghazi,1,eus-30-08960363-n,n,99.0,None,------
245,Berrezarkuntza,1,eus-30-01307606-n,n,99.0,None,------
246,Berri_itzel,1,eus-30-07298396-n,n,99.0,None,------
247,Bielorrusia,1,eus-30-09011151-n,n,99.0,None,------
248,Bigarren_Maila,1,eus-30-80000121-n,n,99.0,None,------
249,Bilbo,1,eus-30-80000035-n,n,99.0,None,------
250,Birmania,1,eus-30-08715390-n,n,99.0,None,------
251,Bolivia,1,eus-30-08852843-n,n,99.0,None,------
252,Boliviako,1,eus-30-09694664-n,n,99.0,None,------
253,Borboi,2,eus-30-09869578-n,n,99.0,None,------
254,Borboi,1,eus-30-08154012-n,n,99.0,None,------
255,Bordeleko_ardo,1,eus-30-07895237-n,n,99.0,None,------
256,Borgoina,1,eus-30-08941057-n,n,99.0,None,------
257,Borgoinako_ardo,1,eus-30-07893891-n,n,99.0,None,------
258,Brahma,1,eus-30-09524921-n,n,99.0,None,------
259,Brahms,2,eus-30-07278146-n,n,99.0,None,------
260,Brahms,1,eus-30-10862113-n,n,99.0,None,------
261,Brasil,1,eus-30-08853741-n,n,99.0,None,------
262,Brasilgo,1,eus-30-09694894-n,n,99.0,None,------
263,Bratwurst_saltxitxa,1,eus-30-07677982-n,n,99.0,None,------
264,Britainia_Handia,2,eus-30-08858942-n,n,99.0,None,------
265,Britainia_Handia,1,eus-30-08860123-n,n,99.0,None,------
266,Brontze_Aro,1,eus-30-15231415-n,n,99.0,None,------
267,Brusela_aza,1,eus-30-07719437-n,n,99.0,None,------
268,Btu,1,eus-30-13726947-n,n,99.0,None,------
269,Bulgaria,1,eus-30-08714132-n,n,99.0,None,------
270,Burdin_Aro,1,eus-30-15231765-n,n,99.0,None,------
271,Burgos,1,eus-30-80000044-n,n,99.0,None,------
272,Burgundia,1,eus-30-08941057-n,n,99.0,None,------
273,Burrhus_Frederic_Skinner,1,eus-30-10607706-n,n,99.0,None,------
274,C,2,eus-30-06902696-n,n,99.0,None,------
275,C,1,eus-30-13636648-n,n,99.0,None,------
276,CIA,1,eus-30-08124971-n,n,99.0,None,------
277,C_programazio-lengoaia,1,eus-30-06902696-n,n,99.0,None,------
278,Cabo_Verde,1,eus-30-08717915-n,n,99.0,None,------
279,Caceres,1,eus-30-80000056-n,n,99.0,None,------
280,Cancer,2,eus-30-08686658-n,n,99.0,None,------
281,Cancer,1,eus-30-09232687-n,n,99.0,None,------
282,Canis,1,eus-30-09232989-n,n,99.0,None,------
283,Caos,1,eus-30-09557770-n,n,99.0,None,------
284,Capricornus,1,eus-30-09235713-n,n,99.0,None,------
285,Carl_Friedrich_Gauss,1,eus-30-10992675-n,n,99.0,None,------
286,Carter,1,eus-30-10884831-n,n,99.0,None,------
287,Casanova,1,eus-30-10885994-n,n,99.0,None,------
288,Castelló_de_la_Plana,1,eus-30-80000058-n,n,80.0,None,------
289,Centaurus,1,eus-30-09240051-n,n,99.0,None,------
290,Ceuta,1,eus-30-80000065-n,n,99.0,None,------
291,Cheddar_gazta,1,eus-30-07852919-n,n,99.0,None,------
292,Chennai,1,eus-30-08904392-n,n,99.0,None,------
293,Chopin,2,eus-30-07278256-n,n,99.0,None,------
294,Chopin,1,eus-30-10896644-n,n,99.0,None,------
295,Ciudad_Real,1,eus-30-80000055-n,n,99.0,None,------
296,Coca-Cola,1,eus-30-07928696-n,n,99.0,None,------
297,Colorado,1,eus-30-09067277-n,n,99.0,None,------
298,Colorado,2,eus-30-09250016-n,n,99.0,None,------
299,Columbia,1,eus-30-09250678-n,n,99.0,None,------
300,Columbia,2,eus-30-09138358-n,n,99.0,None,------
301,Commonwealth,1,eus-30-08049989-n,n,99.0,None,------
302,Concord,1,eus-30-09111754-n,n,99.0,None,------
303,CoruÃ±a,1,eus-30-80000041-n,n,99.0,None,------
304,Costa_Rica,1,eus-30-08736107-n,n,99.0,None,------
305,Cuenca,1,eus-30-80000053-n,n,99.0,None,------
306,Cádiz,1,eus-30-09025451-n,n,99.0,None,------
307,DKK,1,eus-30-13682740-n,n,99.0,None,------
308,DU,1,eus-30-80000073-n,n,99.0,None,------
309,D_bitamina,1,eus-30-15092227-n,n,99.0,None,------
310,Dafne,1,eus-30-09550278-n,n,99.0,None,------
311,Dalila,1,eus-30-10929116-n,n,99.0,None,------
312,Daniel,1,eus-30-10922019-n,n,99.0,None,------
313,Daniel,2,eus-30-09991285-n,n,99.0,None,------
314,Danimarka,1,eus-30-08761244-n,n,99.0,None,------
315,Danubio,1,eus-30-09263087-n,n,99.0,None,------
316,Dardaneloak,1,eus-30-09041371-n,n,99.0,None,------
317,Darling,1,eus-30-09263479-n,n,99.0,None,------
318,Demostenes,1,eus-30-10930428-n,n,99.0,None,------
319,Deustuko_Unibertsitatea,1,eus-30-80000073-n,n,99.0,None,------
320,Dominika,1,eus-30-08763193-n,n,99.0,None,------
321,Domu_Santu,1,eus-30-15195059-n,n,99.0,None,------
322,Don,2,eus-30-09268778-n,n,99.0,None,------
323,Don,1,eus-30-09508975-n,n,99.0,None,------
324,Donostia,1,eus-30-80000034-n,n,99.0,None,------
325,Down_sindrome,1,eus-30-14159623-n,n,99.0,None,------
326,Dux,1,eus-30-10023264-n,n,99.0,None,------
327,EEBBko_politikari_erreaktionari,1,eus-30-09869706-n,n,99.0,None,------
328,EEG,1,eus-30-07004241-n,n,99.0,None,------
329,EHU,1,eus-30-80000072-n,n,99.0,None,------
330,EKG,1,eus-30-07004057-n,n,99.0,None,------
331,E_bitamina,1,eus-30-15092409-n,n,99.0,None,------
332,Eba,1,eus-30-09586743-n,n,99.0,None,------
333,Ebro,1,eus-30-09271415-n,n,99.0,None,------
334,Eduardo_I,1,eus-30-10950092-n,n,99.0,None,------
335,Eduardo_II,1,eus-30-10950219-n,n,99.0,None,------
336,Eduardo_III,1,eus-30-10950448-n,n,99.0,None,------
337,Eduardo_IV,1,eus-30-10950786-n,n,99.0,None,------
338,Eduardo_VI,1,eus-30-10951278-n,n,99.0,None,------
339,Egeo,1,eus-30-09188609-n,n,99.0,None,------
340,Egipto,1,eus-30-08897065-n,n,99.0,None,------
341,Egiptoko_aspis,1,eus-30-01748389-n,n,99.0,None,------
342,Eguberri,1,eus-30-15196186-n,n,99.0,None,------
343,Eguberriak,1,eus-30-15196186-n,n,99.0,None,INFL
344,Eguberriak,2,eus-30-15196537-n,n,99.0,None,INFL
345,Eguzki,1,eus-30-09450163-n,n,99.0,None,------
346,Eguzkiñe,1,eus-30-09561593-n,n,99.0,None,------
347,Einstein,1,eus-30-10954498-n,n,99.0,None,------
348,Eire,1,eus-30-08859173-n,n,99.0,None,------
349,Ekialde,1,eus-30-08562620-n,n,99.0,None,------
350,Ekialde_Ertaina,1,eus-30-08791167-n,n,99.0,None,------
351,Ekialde_Urruna,1,eus-30-08562757-n,n,99.0,None,------
352,Ekialdeko_Alemania,1,eus-30-08768647-n,n,99.0,None,------
353,Ekuador,1,eus-30-08776687-n,n,99.0,None,------
354,Ekuadorko,1,eus-30-09700371-n,n,99.0,None,------
355,El_Salvador,1,eus-30-08738272-n,n,99.0,None,------
356,El_Salvadorko,1,eus-30-09700823-n,n,99.0,None,------
357,Eliza_anglikano,1,eus-30-08087981-n,n,99.0,None,------
358,Emile_Zola,1,eus-30-11407591-n,n,99.0,None,------
359,Eolo,1,eus-30-09553490-n,n,99.0,None,------
360,Epifania,1,eus-30-15194506-n,n,99.0,None,------
361,Epikuro,1,eus-30-10959479-n,n,99.0,None,------
362,Erdialdeko_Amerika,1,eus-30-08735705-n,n,99.0,None,------
363,Erdialdeko_Amerikako,1,eus-30-09697401-n,n,99.0,None,------
364,Eritrea,1,eus-30-08777544-n,n,99.0,None,------
365,Erreforma,1,eus-30-08475929-n,n,99.0,None,------
366,Errege-Jauregiko_Albardardi,1,eus-30-10803691-n,n,99.0,None,------
367,Errenazimentu,1,eus-30-15259812-n,n,99.0,None,------
368,Erresuma_Batua,1,eus-30-08860123-n,n,99.0,None,------
369,Erromako_zubi,1,eus-30-09403427-n,n,99.0,None,------
370,Errumania,1,eus-30-08813978-n,n,99.0,None,------
371,Errusia,2,eus-30-09007723-n,n,99.0,None,------
372,Errusia,1,eus-30-09006413-n,n,99.0,None,------
373,Ertzaintza,1,eus-30-80000074-n,n,99.0,None,------
374,Eskandinavia,1,eus-30-08760510-n,n,99.0,None,------
375,Eskandinavia,2,eus-30-08697827-n,n,99.0,None,------
376,Esker_on_egun,1,eus-30-15201116-n,n,99.0,None,------
377,Esker_onezko_egun,1,eus-30-15201116-n,n,99.0,None,------
378,Eskola_Eguna,1,eus-30-00383281-n,n,62.0,None,------
379,Eskozia,1,eus-30-08890097-n,n,99.0,None,------
380,Eskozia_Berria,1,eus-30-08826306-n,n,99.0,None,------
381,Eskozia_Berria,2,eus-30-08826841-n,n,99.0,None,------
382,Eslovenia,1,eus-30-08818444-n,n,99.0,None,------
383,Esmirnako_mahaspasa,2,eus-30-07752782-n,n,99.0,None,------
384,Esmirnako_mahaspasa,1,eus-30-07760395-n,n,99.0,None,------
385,Esopo,1,eus-30-10809223-n,n,99.0,None,------
386,Espainia,1,eus-30-09023321-n,n,99.0,None,------
387,Espazio_Agentzia,1,eus-30-08126290-n,n,99.0,None,------
388,Estatu_Batuak,1,eus-30-09044862-n,n,99.0,None,------
389,Estatu_Batuak,2,eus-30-08355791-n,n,99.0,None,------
390,Estatu_Batuetako_kongresu,1,eus-30-08161757-n,n,99.0,None,------
391,Estatu_Batuetako_lehendakari,1,eus-30-10467395-n,n,99.0,None,------
392,Estatu_Batuetako_presidente,1,eus-30-10467395-n,n,99.0,None,------
393,Estonia,1,eus-30-09012297-n,n,99.0,None,------
394,Etiopia,1,eus-30-08778061-n,n,99.0,None,------
395,Etxe_Zuria,1,eus-30-04580777-n,n,99.0,None,------
396,Eufrate,1,eus-30-09274739-n,n,99.0,None,------
397,Euklides,1,eus-30-10962302-n,n,99.0,None,------
398,Eurasia,1,eus-30-09275016-n,n,99.0,None,------
399,Europa,1,eus-30-09275473-n,n,99.0,None,------
400,Europa,2,eus-30-08696931-n,n,99.0,None,------
401,Europa_kontinental,1,eus-30-08696737-n,n,99.0,None,------
402,Europako_Ekonomia_Erkidegoa,1,eus-30-08173515-n,n,99.0,None,------
403,Euskal_Herria,1,eus-30-80000087-n,n,99.0,None,------
404,Euskal_Herriko_Unibertsitatea,1,eus-30-80000072-n,n,99.0,None,------
405,Eusko_Jaurlaritza,1,eus-30-80000071-n,n,99.0,None,------
406,Everest,1,eus-30-09277010-n,n,99.0,None,------
407,FBI,1,eus-30-08136260-n,n,99.0,None,------
408,FBIko_agente,1,eus-30-10133850-n,n,99.0,None,------
409,Fahrenheit_gradu,1,eus-30-13714641-n,n,99.0,None,------
410,Fanta,1,eus-30-80000140-n,n,99.0,None,------
411,Fauno,1,eus-30-09538757-n,n,99.0,None,------
412,Fausto,1,eus-30-09599023-n,n,99.0,None,------
413,Fenizia,1,eus-30-08919693-n,n,99.0,None,------
414,Filipinak,1,eus-30-08981244-n,n,99.0,None,------
415,Filipinak,2,eus-30-08980300-n,n,99.0,None,------
416,Finlandia,1,eus-30-08779504-n,n,99.0,None,------
417,FireWire,1,eus-30-80000640-n,n,99.0,None,------
418,Flandes,1,eus-30-08849549-n,n,99.0,None,------
419,Florence_Nightingale,1,eus-30-11207410-n,n,99.0,None,------
420,Ford,1,eus-30-10974592-n,n,99.0,None,------
421,Formosa,1,eus-30-08730550-n,n,99.0,None,------
422,Fox,1,eus-30-10976862-n,n,99.0,None,------
423,Frantzia,1,eus-30-08929922-n,n,99.0,None,------
424,Frederic_Francois_Chopin,1,eus-30-10896644-n,n,99.0,None,------
425,Frost,1,eus-30-10983931-n,n,99.0,None,------
426,G,1,eus-30-13648596-n,n,62.0,None,------
427,Gabon,2,eus-30-08945529-n,n,99.0,None,------
428,Gabon,1,eus-30-15196186-n,n,99.0,None,------
429,Gabon-gau,1,eus-30-15196444-n,n,99.0,None,------
430,Gabonak,1,eus-30-15196186-n,n,99.0,None,INFL
431,Gabonak,2,eus-30-15196537-n,n,99.0,None,INFL
432,Gabonetako_fruitu-pastel,1,eus-30-07626094-n,n,99.0,None,------
433,Galia,1,eus-30-08929722-n,n,99.0,None,------
434,Ganges,1,eus-30-09286630-n,n,99.0,None,------
435,Gaskonia,1,eus-30-08942392-n,n,99.0,None,------
436,Gasteiz,1,eus-30-80000036-n,n,99.0,None,------
437,Gauss,1,eus-30-10992675-n,n,99.0,None,------
438,Gazako_zerrenda,1,eus-30-08794366-n,n,99.0,None,------
439,Gemini,1,eus-30-09287613-n,n,99.0,None,------
440,George_Fox,1,eus-30-10976862-n,n,99.0,None,------
441,George_Frederick_Handel,1,eus-30-11027631-n,n,99.0,None,------
442,George_Simon_Ohm,1,eus-30-11213094-n,n,99.0,None,------
443,Georgia,3,eus-30-09076421-n,n,99.0,None,------
444,Georgia,2,eus-30-09018848-n,n,99.0,None,------
445,Georgia,1,eus-30-09075842-n,n,99.0,None,------
446,Georgiako,2,eus-30-09742443-n,n,99.0,None,------
447,Georgiako,1,eus-30-09729156-n,n,99.0,None,------
448,Gestapo,1,eus-30-08211760-n,n,99.0,None,------
449,Gilbert_and_Sullivan,1,eus-30-07278365-n,n,99.0,None,------
450,Ginea,1,eus-30-08947319-n,n,99.0,None,------
451,Giovanni_Jacopo_Casanova,1,eus-30-10885994-n,n,99.0,None,------
452,Girona,1,eus-30-80000029-n,n,99.0,None,------
453,Gobi,1,eus-30-09169801-n,n,99.0,None,------
454,Golgota,1,eus-30-08796219-n,n,99.0,None,------
455,Granada,1,eus-30-09025863-n,n,99.0,None,------
456,Grand_Marnier,1,eus-30-07910152-n,n,99.0,None,------
457,Grant,1,eus-30-11011123-n,n,99.0,None,------
458,Green,1,eus-30-09294066-n,n,99.0,None,------
459,Greenwich_Village,1,eus-30-09122968-n,n,99.0,None,------
460,Grezia,1,eus-30-08780881-n,n,99.0,None,------
461,Groenlandia,1,eus-30-08819397-n,n,99.0,None,------
462,Guadalajara,1,eus-30-80000052-n,n,99.0,None,------
463,Guatemala,1,eus-30-08737041-n,n,99.0,None,------
464,Guatemala,2,eus-30-08737376-n,n,99.0,None,------
465,Guinness,1,eus-30-07890540-n,n,99.0,None,------
466,Gurutze_Gorri,1,eus-30-08047747-n,n,99.0,None,------
467,H,1,eus-30-80000008-n,n,99.0,None,------
468,H2O,1,eus-30-07935504-n,n,99.0,None,------
469,HDSL,1,eus-30-80000587-n,n,99.0,None,------
470,HID_lanpara,1,eus-30-80000300-n,n,99.0,None,------
471,HTML_dokumentu,1,eus-30-80000624-n,n,99.0,None,------
472,Hades,1,eus-30-09570298-n,n,99.0,None,------
473,Haiti,2,eus-30-08751317-n,n,99.0,None,------
474,Haiti,1,eus-30-08751494-n,n,99.0,None,------
475,Haitiko,1,eus-30-09712448-n,n,99.0,None,------
476,Handel,2,eus-30-07278510-n,n,99.0,None,------
477,Handel,1,eus-30-11027631-n,n,99.0,None,------
478,Hanover,1,eus-30-08154960-n,n,99.0,None,------
479,Harri_Aro,1,eus-30-15231964-n,n,99.0,None,------
480,Hartz_Nagusi,1,eus-30-09219858-n,n,99.0,None,------
481,Hartz_Txikia,1,eus-30-09340452-n,n,99.0,None,------
482,Hawaii-ko_dantza,1,eus-30-00542458-n,n,96.0,None,------
483,Haydn,2,eus-30-07278582-n,n,99.0,None,------
484,Haydn,1,eus-30-11035780-n,n,99.0,None,------
485,Hego_Amerikako,1,eus-30-09731571-n,n,99.0,None,------
486,Hego_Yemengo_moneta-unitate,1,eus-30-80000023-n,n,99.0,None,------
487,Hegoamerika,1,eus-30-09440400-n,n,99.0,None,------
488,Helena,1,eus-30-09109180-n,n,99.0,None,------
489,Henry_Ford,1,eus-30-10974592-n,n,99.0,None,------
490,Hera,1,eus-30-09563183-n,n,99.0,None,------
491,Herbehereak,1,eus-30-08949093-n,n,99.0,None,------
492,Herio,1,eus-30-09488259-n,n,62.0,None,------
493,Herkules,2,eus-30-09302263-n,n,99.0,None,------
494,Herkules,1,eus-30-09578005-n,n,99.0,None,------
495,Hesperideak,1,eus-30-09549216-n,n,99.0,None,------
496,Highlander,1,eus-30-10174845-n,n,99.0,None,------
497,Hilbert-en_espazio,1,eus-30-08005123-n,n,99.0,None,------
498,Hindustan,1,eus-30-08902422-n,n,99.0,None,------
499,Hipokrates,1,eus-30-11051632-n,n,99.0,None,------
500,Hirugarren_Mundu,1,eus-30-08168831-n,n,99.0,None,------
501,Hispaniako,1,eus-30-10629647-n,n,99.0,None,------
502,Hispanoamerika,1,eus-30-09022831-n,n,99.0,None,------
503,Homero,1,eus-30-11057381-n,n,99.0,None,------
504,Homo_erectus,1,eus-30-02473307-n,n,99.0,None,------
505,Honduras,1,eus-30-08737716-n,n,99.0,None,------
506,Hosanna,1,eus-30-07122639-n,n,99.0,None,------
507,Huelva,1,eus-30-80000063-n,n,99.0,None,------
508,Huesca,1,eus-30-80000032-n,n,99.0,None,------
509,Hugo,1,eus-30-11065345-n,n,99.0,None,------
510,Hull,1,eus-30-08877208-n,n,99.0,None,------
511,Hungaria,1,eus-30-08952190-n,n,99.0,None,------
512,Hymen,1,eus-30-09564371-n,n,99.0,None,------
513,ILS,1,eus-30-80000298-n,n,99.0,None,------
514,IRA,1,eus-30-08024732-n,n,99.0,None,------
515,IRC,1,eus-30-80000585-n,n,99.0,None,------
516,IRC_berriketa-zerbitzu,1,eus-30-80000585-n,n,99.0,None,------
517,ISDN,1,eus-30-80000582-n,n,99.0,None,------
518,Ibai_Urdina,1,eus-30-09481523-n,n,99.0,None,------
519,Ibizako_ehiza-txakur,1,eus-30-02091244-n,n,99.0,None,------
520,Idazteun,1,eus-30-06430385-n,n,99.0,None,------
521,Igor_Fyodorovich_Stravinsky,1,eus-30-11321841-n,n,99.0,None,------
522,Igor_Stravinsky,1,eus-30-11321841-n,n,99.0,None,------
523,Ikerketa_Bulego_Federala,1,eus-30-08136260-n,n,99.0,None,------
524,Ilargi,1,eus-30-09358358-n,n,99.0,None,------
525,India,1,eus-30-08900535-n,n,99.0,None,------
526,Indianako,1,eus-30-09743016-n,n,99.0,None,------
527,Indiar_Ozeanoa,1,eus-30-09311259-n,n,99.0,None,------
528,Indonesia,1,eus-30-08907606-n,n,99.0,None,------
529,Indus,1,eus-30-09312231-n,n,99.0,None,------
530,Ingalaterra,1,eus-30-08871007-n,n,99.0,None,------
531,Ingalaterra_Berriko,1,eus-30-10355942-n,n,99.0,None,------
532,Ingalaterrako,1,eus-30-09732668-n,n,99.0,None,------
533,Inteligentzia_Agentzia_Zentrala,1,eus-30-08124971-n,n,99.0,None,------
534,Internet,1,eus-30-80000162-n,n,99.0,None,------
535,Ipar-izar,1,eus-30-09396712-n,n,99.0,None,------
536,Ipar_Amerikako,1,eus-30-09725229-n,n,99.0,None,------
537,Ipar_Atlantikoko_Itunaren_Erakundea,1,eus-30-08174398-n,n,80.0,None,------
538,Ipar_polo,1,eus-30-08611836-n,n,99.0,None,------
539,Iparburua,1,eus-30-08611836-n,n,99.0,None,------
540,Iparramerika,1,eus-30-09372504-n,n,99.0,None,------
541,Irak,1,eus-30-08913434-n,n,99.0,None,------
542,Iran,1,eus-30-08910668-n,n,99.0,None,------
543,Iretargi,1,eus-30-09358358-n,n,99.0,None,------
544,Irlanda,1,eus-30-08859173-n,n,99.0,None,------
545,Irlanda,2,eus-30-08888676-n,n,99.0,None,------
546,Irlandako_iratxo,1,eus-30-09541434-n,n,99.0,None,------
547,Irlandar_Armada_Errepublikanoa,1,eus-30-08024732-n,n,99.0,None,------
548,IruÃ±a,1,eus-30-80000033-n,n,99.0,None,------
549,IruÃ±ea,1,eus-30-80000033-n,n,99.0,None,------
550,Isis,1,eus-30-09512391-n,n,99.0,None,------
551,Islandia,1,eus-30-08953324-n,n,99.0,None,------
552,Islandia,2,eus-30-08953151-n,n,99.0,None,------
553,Israel,1,eus-30-08792548-n,n,99.0,None,------
554,Italia,1,eus-30-08801678-n,n,99.0,None,------
555,Italia,2,eus-30-08801364-n,n,99.0,None,------
556,J,1,eus-30-13726074-n,n,99.0,None,------
557,Jagannatha,1,eus-30-09530515-n,n,99.0,None,------
558,Jainko,1,eus-30-09536058-n,n,99.0,None,------
559,Jainkoaren_Semea,1,eus-30-09537144-n,n,99.0,None,------
560,Jainkoaren_hamarkun,1,eus-30-07169970-n,n,99.0,None,------
561,Jainkoaren_hitza,1,eus-30-07323821-n,n,99.0,None,------
562,Jamaika,2,eus-30-08753933-n,n,99.0,None,------
563,Jamaika,1,eus-30-08753729-n,n,99.0,None,------
564,Jamaikako,1,eus-30-09718092-n,n,99.0,None,------
565,James_Earl_Carter,1,eus-30-10884831-n,n,99.0,None,------
566,Japonia,1,eus-30-08921850-n,n,99.0,None,------
567,Japonia,2,eus-30-08920381-n,n,99.0,None,------
568,Jasone,1,eus-30-15193908-n,n,92.0,None,------
569,Jaun,1,eus-30-09536058-n,n,99.0,None,------
570,Jauna_eman,1,eus-30-01030678-v,v,99.0,None,------
571,Jauna_hartu,1,eus-30-00760402-v,v,99.0,None,------
572,Jaungoiko,1,eus-30-09536058-n,n,99.0,None,------
573,Jaurlaritza,1,eus-30-80000071-n,n,99.0,None,------
574,Javako_gizaki,1,eus-30-02473720-n,n,99.0,None,------
575,JaÃ©n,1,eus-30-80000061-n,n,99.0,None,------
576,Jean_Piaget,1,eus-30-11234292-n,n,99.0,None,------
577,Jehova,1,eus-30-09538318-n,n,99.0,None,------
578,Jesukristo,1,eus-30-10513623-n,n,99.0,None,------
579,Jesus,1,eus-30-10513623-n,n,99.0,None,------
580,Jimmy_Carter,1,eus-30-10884831-n,n,99.0,None,------
581,Job,1,eus-30-11085402-n,n,99.0,None,------
582,Johann_Sebastian_Bach,1,eus-30-10830229-n,n,99.0,None,------
583,Johannes_Brahms,1,eus-30-10862113-n,n,99.0,None,------
584,Joko_Olinpiko,1,eus-30-07457126-n,n,99.0,None,INFL
585,Joko_Olinpiko,2,eus-30-00516720-n,n,99.0,None,INFL
586,Jominy_saiakuntza,1,eus-30-80000389-n,n,99.0,None,------
587,Jordan,1,eus-30-09321901-n,n,99.0,None,------
588,Jordania,1,eus-30-08927186-n,n,99.0,None,------
589,Joseph_Haydn,1,eus-30-11035780-n,n,99.0,None,------
590,Judasen_arbola,1,eus-30-12807082-n,n,99.0,None,------
591,Juggernaut,1,eus-30-03603878-n,n,99.0,None,------
592,Jugoslavia,1,eus-30-08816236-n,n,99.0,None,------
593,Jupiter,1,eus-30-09573966-n,n,99.0,None,------
594,KZIT,1,eus-30-80000744-n,n,99.0,None,------
595,Kain,1,eus-30-09586994-n,n,99.0,None,------
596,Kalahari,1,eus-30-09170294-n,n,99.0,None,------
597,Kalbario,1,eus-30-08796219-n,n,99.0,None,------
598,Kaledonia_Berria,1,eus-30-08844108-n,n,99.0,None,------
599,Kalifornia,1,eus-30-09060768-n,n,99.0,None,------
600,Kaliforniako,1,eus-30-09741612-n,n,99.0,None,------
601,Kaliope,1,eus-30-09566320-n,n,99.0,None,------
602,Kamerun,1,eus-30-08717209-n,n,99.0,None,------
603,Kanada,1,eus-30-08820121-n,n,99.0,None,------
604,Kanadako,1,eus-30-09696585-n,n,99.0,None,------
605,Kanton,1,eus-30-08725454-n,n,99.0,None,------
606,Karlomagno,1,eus-30-10891981-n,n,99.0,None,------
607,Karlos_I.a_Handia,1,eus-30-10891981-n,n,99.0,None,------
608,Kartagena,1,eus-30-09025584-n,n,99.0,None,------
609,Katalunia,1,eus-30-09028062-n,n,99.0,None,------
610,Kaxmir,1,eus-30-08975617-n,n,99.0,None,------
611,Kimera,1,eus-30-09493562-n,n,99.0,None,------
612,King,1,eus-30-11105054-n,n,99.0,None,------
613,Kingston_upon_Hull,1,eus-30-08877208-n,n,99.0,None,------
614,Kleopatra,1,eus-30-10901827-n,n,99.0,None,------
615,Kolonbia,1,eus-30-08732116-n,n,99.0,None,------
616,Kolonbiako,1,eus-30-09698517-n,n,99.0,None,------
617,Kongo,1,eus-30-09252078-n,n,99.0,None,------
618,Kongo_Errepublika,1,eus-30-08734044-n,n,99.0,None,------
619,Kongo_belgiarra,1,eus-30-08734385-n,n,99.0,None,------
620,Kongo_frantziarra,1,eus-30-08734044-n,n,99.0,None,------
621,Kongoko_Errepublika_Demokratikoa,1,eus-30-08734385-n,n,99.0,None,------
622,Kordoba,1,eus-30-09025728-n,n,99.0,None,------
623,Korintoko_mahaspasa,1,eus-30-07752966-n,n,99.0,None,------
624,Korsika,2,eus-30-08941895-n,n,99.0,None,------
625,Korsika,1,eus-30-08942091-n,n,99.0,None,------
626,Krimea,1,eus-30-09015460-n,n,99.0,None,------
627,Kristo,1,eus-30-10513623-n,n,99.0,None,------
