,Synset Source,W_Num Source,Synset Target,W_Num Target
787,201313249,1,201360899,0
788,201313923,0,202286204,0
789,201315333,0,202326355,0
790,201317064,1,200709205,1
791,201321895,0,201322223,0
792,201322223,0,201321895,0
793,201323338,1,201323793,1
794,201323793,1,200088339,1
795,201323793,1,201323338,1
796,201323958,1,201325536,1
797,201325536,1,201323958,1
798,201325536,1,201325774,1
799,201325774,1,201325536,1
800,201327816,0,201328012,1
801,201328012,1,200460357,1
802,201328012,1,201327816,0
803,201332730,1,201207951,0
804,201332730,1,201336635,0
805,201336635,0,201332730,1
806,201344748,1,201344903,1
807,201344903,1,201344748,1
808,201345109,0,201346978,0
809,201346978,0,201345109,0
810,201349130,0,201350699,0
811,201350699,0,201349130,0
812,201350699,0,201350971,1
813,201350971,1,201350699,0
814,201351170,0,201995211,0
815,201353405,1,201354006,0
816,201354006,0,201353405,1
817,201356750,0,201220885,0
818,201359432,0,201212230,0
819,201360899,0,201313249,1
820,201364184,1,200542809,0
821,201364184,1,201679433,0
822,201365131,1,201232387,1
823,201366653,1,201366926,1
824,201366926,1,201366653,1
825,201368863,1,202054989,0
826,201369346,0,201369758,0
827,201369758,0,201369346,0
828,201377571,1,202029492,1
829,201388813,1,201389007,1
830,201389007,1,201388813,1
831,201391538,1,201232387,1
832,201393714,0,201393996,1
833,201393996,1,201393714,0
834,201398919,1,201399576,1
835,201399576,1,201398919,1
836,201406356,1,201406512,1
837,201406356,1,201406684,1
838,201406512,1,201406356,1
839,201406684,1,201406356,1
840,201407235,1,201407376,1
841,201407376,1,201407235,1
842,201407722,1,201407904,1
843,201407904,1,201407722,1
844,201407904,1,201509584,1
845,201410223,1,201236164,0
846,201412912,0,201416193,0
847,201413173,1,201413436,1
848,201413173,1,201413561,1
849,201413436,1,201413173,1
850,201413561,1,201413173,1
851,201416193,0,201412912,0
852,201416539,1,201675245,0
853,201424948,0,201425348,0
854,201424948,0,201609953,1
855,201425348,0,201424948,0
856,201426153,0,201426397,0
857,201426397,0,201426153,0
858,201428578,0,200783246,1
859,201430447,0,200060185,0
860,201430633,0,201430952,1
861,201430952,1,201430633,0
862,201432601,1,201601234,0
863,201433294,0,202077656,0
864,201433809,1,201433991,1
865,201433991,1,201433809,1
866,201434140,1,202077656,0
867,201436139,1,202085573,1
868,201439190,0,201082454,1
869,201441793,1,201441993,1
870,201441993,1,201441793,1
871,201448100,0,201609287,1
872,201448100,0,202103162,0
873,201449053,1,201243298,0
874,201449974,0,201061320,1
875,201449974,0,201241881,1
876,201451842,1,201941093,0
877,201453969,0,201542842,1
878,201465054,1,200190180,1
879,201465218,0,201465365,0
880,201465365,0,201465218,0
881,201468058,0,201468327,1
882,201468327,1,201468058,0
883,201469770,0,202384686,0
884,201469960,1,200792011,1
885,201470670,1,202488304,1
886,201478002,0,202145543,0
887,201480149,0,201480469,1
888,201480469,1,201480149,0
889,201481360,0,201482075,1
890,201481647,1,201481819,1
891,201481819,1,201481647,1
892,201482075,1,201481360,0
893,201482075,1,202741003,1
894,201483779,0,201484027,0
895,201484027,0,201483779,0
896,201488956,1,200498016,1
897,201496630,1,201496843,1
898,201496843,1,201496630,1
899,201500873,0,201501347,0
900,201501347,0,201500873,0
901,201505254,0,201506583,0
902,201505254,0,202098458,0
903,201506157,0,201509584,1
904,201506583,0,201505254,0
905,201509584,1,201407904,1
906,201509584,1,201506157,0
907,201514887,1,201874568,1
908,201516534,0,201646300,1
909,201516534,0,202505358,1
910,201517662,0,201518047,1
911,201518047,1,201517662,0
912,201524298,0,201612295,1
913,201525666,0,201526290,1
914,201525666,0,202444159,1
915,201526290,1,201525666,0
916,201531998,0,200286605,1
917,201532434,1,201533442,0
918,201532589,0,201533442,0
919,201532589,0,202741960,1
920,201533442,0,201532434,1
921,201533442,0,201532589,0
922,201535246,0,201270199,0
923,201535246,0,202742842,1
924,201535742,1,200557686,0
925,201536344,1,201270199,0
926,201540693,0,201282142,0
927,201541579,0,201542207,0
928,201542207,0,201541579,0
929,201542207,0,202069888,0
930,201542842,1,201453969,0
931,201543123,0,201543998,0
932,201543123,0,201984902,0
933,201543998,0,201543123,0
934,201546111,0,201546768,0
935,201546768,0,201546111,0
936,201547001,1,201985029,0
937,201547390,0,201547641,1
938,201547641,1,201547390,0
939,201551195,0,201275762,0
940,201551871,0,201684337,0
941,201556572,0,201558681,1
942,201558440,1,201563005,0
943,201558681,1,201556572,0
944,201560034,1,201560184,1
945,201560184,1,201560034,1
946,201560731,0,201560984,0
947,201560984,0,201560731,0
948,201562061,0,201562209,1
949,201562209,1,201562061,0
950,201563005,0,201558440,1
951,201569181,0,200359511,0
952,201569896,1,200262348,1
953,201569896,1,202361329,1
954,201576165,0,201204439,1
955,201576165,0,201576478,0
956,201576478,0,201576165,0
957,201582645,0,201643464,1
958,201582645,0,201690294,1
959,201583494,1,201583656,1
960,201583656,1,201583494,1
961,201584450,1,202562425,1
962,201585523,0,200086320,0
963,201588493,0,200508032,1
964,201592456,0,201592774,0
965,201592774,0,201592456,0
966,201601234,0,201432601,1
967,201602318,0,202673134,0
968,201609287,1,201448100,0
969,201609953,1,201424948,0
970,201610463,0,201610666,1
971,201610666,1,201610463,0
972,201610834,1,201610990,1
973,201610990,1,201610834,1
974,201611516,0,202071142,1
975,201612295,1,201524298,0
976,201612818,1,201612964,0
977,201612964,0,201612818,1
978,201613732,1,202360274,1
979,201614235,1,201614581,1
980,201614426,1,201614581,1
981,201614581,1,201220885,0
982,201614581,1,201614235,1
983,201614581,1,201614426,1
984,201615020,0,201615190,1
985,201615190,1,201615020,0
986,201621555,0,201640207,0
987,201627947,1,200171852,0
988,201627947,1,200545557,0
989,201629000,0,201629403,0
990,201629000,0,201647672,0
991,201629403,0,201629000,0
