,Synset Source,W_Num Source,Synset Target,W_Num Target
859,300780352,0,400211651,0
860,300781168,1,400211815,0
861,300781644,0,400354319,1
862,300782216,0,400211815,0
863,300784215,0,400231336,1
864,300785002,0,400449925,1
865,300786173,1,400450089,1
866,300787136,1,400321707,1
867,300787357,0,400311430,0
868,300787357,0,400415782,1
869,300787595,0,400203076,1
870,300787595,0,400311430,0
871,300788145,0,400282700,0
872,300788145,0,400357376,1
873,300789494,0,400110414,1
874,300790086,1,400412409,0
875,300790540,1,400412409,0
876,300790691,0,400308031,0
877,300790691,0,400412409,0
878,300790691,0,400457757,1
879,300792202,0,400161018,0
880,300794825,1,400138945,1
881,300795078,1,400399242,1
882,300795495,1,400139071,1
883,300796047,1,400188248,1
884,300796047,1,400465008,0
885,300796337,0,400399389,1
886,300796715,0,400465008,0
887,300798491,0,400199220,1
888,300798491,0,400461941,1
889,300803432,0,400422435,0
890,300804502,1,400487877,1
891,300805566,1,400280168,1
892,300806512,1,400236294,1
893,300807817,0,400403325,1
894,300808191,0,400323666,1
895,300810916,1,400200777,0
896,300815000,0,400429964,0
897,300817242,1,400423598,1
898,300818175,0,400431812,1
899,300822449,1,400185970,0
900,300823350,1,400324235,1
901,300824321,1,400324358,1
902,300824321,1,400324470,1
903,300833018,0,400413842,1
904,300834198,0,400326324,0
905,300834959,0,400481054,1
906,300835609,0,400326564,0
907,300836544,0,400091332,1
908,300836544,0,400274268,1
909,300836544,0,400385333,1
910,300837084,1,400513319,1
911,300837756,0,400426005,1
912,300838856,1,400326324,0
913,300839411,1,400326564,0
914,300840212,0,400123500,1
915,300840510,1,400235843,0
916,300841403,1,400342351,1
917,300841934,1,400056652,1
918,300842324,0,400342624,1
919,300844461,0,400225563,1
920,300847399,1,400414619,1
921,300848074,1,400288655,0
922,300848074,1,400414750,1
923,300848466,0,400288655,0
924,300849357,1,400327601,1
925,300850183,1,400102637,1
926,300851103,1,400327756,1
927,300851329,0,400194362,0
928,300853776,1,400185670,1
929,300854413,0,400396200,0
930,300854413,0,400449609,1
931,300856011,0,400394020,1
932,300856651,1,400210237,1
933,300856860,1,400185807,1
934,300857560,0,400216387,1
935,300857560,0,400364794,1
936,300858053,0,400132416,1
937,300858340,0,400421978,1
938,300858558,0,400468837,1
939,300858780,1,400508367,1
940,300858917,0,400084038,0
941,300859949,0,400085339,0
942,300860611,0,400170045,1
943,300860611,0,400170188,1
944,300861216,0,400020019,1
945,300861216,0,400169971,1
946,300866471,1,400328679,1
947,300867213,1,400328830,1
948,300867520,0,400297943,1
949,300873113,0,400513593,1
950,300873603,1,400090651,1
951,300874226,0,400280283,1
952,300874920,0,400052489,0
953,300875235,1,400090733,1
954,300875422,1,400181748,0
955,300875712,0,400388590,0
956,300875962,0,400298062,0
957,300876204,0,400386050,1
958,300876204,0,400386181,1
959,300876465,1,400392246,1
960,300878829,1,400376428,0
961,300881030,0,400189514,0
962,300884778,1,400329336,1
963,300885695,1,400188779,1
964,300886253,0,400497778,1
965,300886804,1,400349719,1
966,300887062,1,400188950,1
967,300887472,0,400352588,1
968,300887472,0,400389804,0
969,300887719,0,400496264,1
970,300888200,0,400200777,0
971,300888477,0,400267137,1
972,300888765,0,400303177,0
973,300888765,0,400383693,1
974,300889831,1,400022131,0
975,300889831,1,400332069,0
976,300890874,1,400499933,1
977,300891170,0,400332069,0
978,300891468,1,400213195,1
979,300892379,1,400332365,0
980,300892773,0,400332365,0
981,300894029,0,400318641,1
982,300895442,0,400220323,0
983,300896182,1,400330989,1
984,300896555,0,400220490,0
985,300898488,0,400371651,1
986,300899226,0,400264759,1
987,300900616,1,400003483,0
988,300901345,0,400113582,1
989,300902157,1,400111451,1
990,300902347,0,400090551,1
991,300904290,1,400218886,0
