,Synset,Glosa
79010,114760339,None
79011,114760447,None
79012,114760555,None
79013,114760696,None
79014,114760813,None
79015,114760965,None
79016,114761122,None
79017,114761334,None
79018,114761450,None
79019,114761578,None
79020,114761806,None
79021,114762038,None
79022,114762145,None
79023,114762248,None
79024,114762366,None
79025,114762486,None
79026,114762572,None
79027,114762664,None
79028,114762758,None
79029,114762846,None
79030,114762969,None
79031,114763059,Pell adobada prima
79032,114763218,None
79033,114763329,None
79034,114763424,None
79035,114763508,None
79036,114763674,None
79037,114763879,None
79038,114763964,None
79039,114764061,Pelatge d''un mamífer
79040,114764440,None
79041,114764518,None
79042,114764617,None
79043,114764715,None
79044,114764820,None
79045,114764910,None
79046,114765016,None
79047,114765148,None
79048,114765240,None
79049,114765324,None
79050,114765422,None
79051,114765497,None
79052,114765575,None
79053,114765687,None
79054,114765785,None
79055,114765856,None
79056,114765946,None
79057,114766040,None
79058,114766189,None
79059,114766265,None
79060,114766364,None
79061,114766532,None
79062,114766725,None
79063,114766890,None
79064,114767087,None
79065,114767202,None
79066,114767291,None
79067,114767477,None
79068,114767663,None
79069,114767796,None
79070,114767996,None
79071,114768201,None
79072,114768480,None
79073,114768640,None
79074,114768765,None
79075,114768854,None
79076,114768989,None
79077,114769160,None
79078,114769331,None
79079,114769465,None
79080,114769644,None
79081,114769760,None
79082,114769962,None
79083,114770146,None
79084,114770248,None
79085,114770400,None
79086,114770500,None
79087,114770631,None
79088,114770838,None
79089,114771088,None
79090,114771270,None
79091,114771482,None
79092,114771643,None
79093,114771831,None
79094,114772007,None
79095,114772185,None
79096,114772317,None
79097,114772461,None
79098,114772594,None
79099,114772716,None
79100,114772877,None
79101,114773022,None
79102,114773275,None
79103,114773447,None
79104,114773618,None
79105,114773787,None
79106,114773865,None
79107,114773989,None
79108,114774090,None
79109,114774228,None
79110,114774397,None
79111,114774491,None
79112,114774575,None
79113,114774699,None
79114,114774894,None
79115,114775067,None
79116,114775173,None
79117,114775321,None
79118,114775430,None
79119,114775626,None
79120,114775729,None
79121,114775995,None
79122,114776237,None
79123,114776391,None
79124,114776523,None
79125,114776686,None
79126,114776804,None
79127,114776924,None
79128,114777104,None
79129,114777188,None
79130,114777277,None
79131,114777441,None
79132,114777523,None
79133,114777606,None
79134,114777768,None
79135,114777856,None
79136,114777939,None
79137,114778019,None
79138,114778436,Substància que exerceix algun efecte o força
79139,114778982,None
79140,114779082,None
79141,114779205,None
79142,114779550,None
79143,114779796,None
79144,114780040,None
79145,114780267,None
79146,114780605,None
79147,114780737,None
79148,114780850,None
79149,114781062,None
79150,114781225,None
79151,114781513,None
79152,114781631,None
79153,114781752,None
79154,114781872,None
79155,114781989,None
79156,114782150,None
79157,114782252,None
79158,114782403,Terra pantanosa
79159,114782529,None
79160,114782689,None
79161,114782833,None
79162,114782919,None
79163,114783038,None
79164,114783251,None
79165,114783436,None
79166,114783588,None
79167,114783670,None
79168,114783808,None
79169,114784111,None
79170,114784198,None
79171,114784290,None
79172,114784506,None
79173,114784601,None
79174,114784705,None
79175,114784831,None
79176,114784952,None
79177,114785065,None
79178,114785197,None
79179,114785325,None
79180,114785436,None
79181,114785524,None
79182,114785625,None
79183,114785840,None
79184,114785941,None
79185,114786110,None
79186,114786257,None
79187,114786361,None
79188,114786479,None
79189,114786943,None
79190,114787093,None
79191,114787270,None
79192,114787386,None
79193,114787520,None
79194,114787707,None
79195,114787816,None
79196,114787954,None
79197,114788200,None
79198,114788332,None
79199,114788485,None
79200,114788596,None
79201,114788714,None
79202,114788875,None
79203,114789087,None
79204,114789220,None
79205,114789365,None
79206,114789504,None
79207,114789724,None
79208,114789885,None
79209,114790137,None
79210,114790259,None
79211,114790526,None
79212,114790693,None
79213,114790796,None
79214,114790979,None
79215,114791202,None
79216,114791292,None
79217,114791453,None
79218,114791560,None
79219,114791722,None
79220,114791830,None
79221,114791988,None
79222,114792146,None
79223,114792281,None
79224,114792389,None
79225,114792550,None
79226,114792703,"Compost format per carboni, hidrogen i oxigen. Hidrat de carboni que es troba en moltes plantes i que s''utilitza com a edulcorant"
79227,114793223,None
79228,114793393,None
79229,114793533,None
79230,114793812,None
79231,114793921,None
79232,114794203,None
79233,114794304,None
79234,114794418,None
79235,114794534,None
79236,114794693,None
79237,114794823,None
79238,114794993,None
79239,114795263,None
79240,114795432,None
79241,114795598,None
79242,114795749,None
79243,114795959,None
79244,114796073,None
79245,114796359,None
79246,114796575,None
79247,114796748,None
79248,114796969,None
79249,114797264,None
79250,114797436,None
79251,114797641,None
79252,114797813,None
79253,114798039,None
79254,114798331,None
79255,114798450,None
79256,114798709,None
79257,114798815,None
79258,114799084,None
79259,114799244,None
79260,114799476,None
79261,114799601,None
79262,114799833,None
79263,114799927,None
79264,114800034,None
79265,114800138,None
79266,114800277,None
79267,114800539,None
79268,114800706,None
79269,114800842,None
79270,114800979,None
79271,114801146,None
79272,114801271,None
79273,114801402,None
79274,114801493,None
79275,114801594,None
79276,114801711,None
79277,114801845,None
79278,114801921,None
79279,114802167,None
79280,114802262,None
79281,114802450,None
79282,114802921,None
79283,114803074,None
79284,114803283,None
79285,114803438,None
79286,114803578,None
79287,114803695,None
79288,114803886,None
79289,114804039,None
79290,114804175,None
79291,114804487,None
79292,114804641,None
79293,114804797,None
79294,114804958,None
79295,114805145,None
79296,114805322,None
79297,114805412,None
79298,114805550,None
79299,114805676,None
79300,114805899,None
79301,114806176,None
79302,114806333,None
79303,114806598,None
79304,114806728,None
79305,114806838,Substància usada o produïda en alguna reacció amb els àtoms o les mol·lècules
79306,114807410,None
79307,114807558,None
79308,114807737,None
79309,114807929,None
79310,114808147,None
79311,114808273,None
79312,114808418,None
79313,114808617,None
79314,114808752,None
79315,114808911,None
79316,114809057,None
79317,114809247,None
79318,114809373,None
79319,114809521,None
79320,114809666,None
79321,114809756,None
79322,114809843,None
79323,114810032,None
79324,114810168,None
79325,114810356,None
79326,114810466,None
79327,114810561,None
79328,114810704,None
79329,114810854,None
79330,114811083,None
79331,114811196,None
79332,114811347,None
79333,114811435,None
79334,114811556,None
79335,114811706,None
79336,114811826,None
79337,114811932,None
79338,114812047,None
79339,114812233,None
79340,114812359,None
79341,114812566,None
79342,114812763,None
79343,114812872,None
79344,114813067,None
79345,114813182,None
79346,114813560,None
79347,114813709,None
79348,114813843,None
79349,114813957,None
79350,114814125,Argila que no conté ferro; s''utilitza en treballs de terrisseria i ceràmica
79351,114814295,None
79352,114814419,None
79353,114814531,None
79354,114814616,None
79355,114814921,None
79356,114815086,None
79357,114815263,None
79358,114815423,None
79359,114815530,None
79360,114815628,None
79361,114815728,None
79362,114815867,None
79363,114816064,None
79364,114816181,None
79365,114816401,"Triplet de nucleòtids que, en el RNA missatger, codifica un aminoàcid. "
79366,114816613,None
79367,114816745,None
79368,114816899,None
79369,114817141,None
79370,114817346,None
79371,114817419,None
79372,114817592,Compost descrit en termes d''un àtom central al qual s''hi uneixen o coordinen altres àtoms
79373,114817783,None
79374,114817964,None
79375,114818101,None
79376,114818238,Substància formada per la unió química de dos o més elements en una estructua proporcional
79377,114819856,None
79378,114820052,None
79379,114820180,None
79380,114820425,None
79381,114820641,None
79382,114820747,None
79383,114820933,None
79384,114821043,"Substància que condueix alguna cosa, com l''electricitat o la calor"
79385,114821248,None
79386,114821590,None
79387,114821852,None
79388,114821984,None
79389,114822141,None
79390,114822563,None
79391,114822762,None
79392,114822839,None
79393,114823036,None
79394,114823227,None
79395,114823376,None
79396,114823547,None
79397,114823690,None
79398,114823788,None
79399,114823944,None
79400,114824140,None
79401,114824238,None
79402,114824469,None
79403,114824556,None
79404,114824702,None
79405,114824906,None
79406,114825062,None
79407,114825243,None
79408,114825487,None
79409,114825631,None
79410,114825812,None
79411,114825982,None
79412,114826173,None
79413,114826328,None
79414,114826482,None
79415,114826613,None
79416,114826767,None
79417,114826904,None
79418,114827017,None
79419,114827191,None
79420,114827346,None
79421,114827505,None
79422,114827680,None
79423,114827763,None
79424,114827871,None
79425,114827979,None
79426,114828193,None
79427,114828396,None
79428,114828511,None
79429,114828683,None
79430,114828815,None
79431,114828927,None
79432,114829073,None
79433,114829172,None
79434,114829264,None
79435,114829470,None
79436,114829565,None
79437,114829765,None
79438,114829964,None
79439,114830164,None
79440,114830364,Àcid nucleic que conté la informació genètica d''un organisme i és el responsable de la seva transmissió per herència
79441,114830992,None
79442,114831178,None
79443,114831338,None
79444,114831479,None
79445,114831665,None
79446,114831812,None
79447,114832046,None
79448,114832193,None
79449,114832770,None
79450,114833027,None
79451,114833143,None
79452,114833514,None
79453,114833618,None
79454,114833729,None
79455,114833885,None
79456,114834013,None
79457,114834132,None
79458,114834325,None
79459,114834563,None
79460,114834714,None
79461,114834807,None
79462,114834906,None
79463,114835004,None
79464,114835125,None
79465,114835230,None
79466,114835333,None
79467,114835478,None
79468,114835569,None
79469,114835686,None
79470,114835817,None
79471,114835980,None
79472,114836127,None
79473,114836308,None
79474,114836468,None
79475,114836642,None
79476,114836851,None
79477,114836960,None
79478,114837258,None
79479,114837364,Gasos que expulsa un motor com a residus
79480,114837506,None
79481,114837678,None
79482,114837786,None
79483,114837900,None
79484,114838055,None
79485,114838217,None
79486,114838539,None
79487,114838677,None
79488,114838821,None
79489,114838951,None
79490,114839206,None
79491,114839322,None
79492,114839439,None
79493,114839698,None
79494,114839846,Material polsegós com terra seca o pol·len que l''aire pot transportar
79495,114840092,None
79496,114840342,None
79497,114840583,None
79498,114840755,Cada un dels quatre constituents que segons les antigues creences formaven l''univers
79499,114841056,None
79500,114841267,Mescla de diferents gasos que composen l''atmosfera
79501,114841770,Aire que s''inspira i s''expira en respirar
79502,114841923,None
79503,114842019,None
79504,114842091,None
79505,114842226,None
79506,114842378,None
79507,114842560,None
79508,114842703,"Abans, considerat un dels quatre elements que constituien l''univers"
79509,114842847,"Abans, considerat un dels quatre elements que constituien l''univers"
79510,114842992,Matèria solta i tova que constitueix una gran part de la superfície terrestre;
79511,114843295,None
79512,114843493,None
79513,114843640,None
79514,114843767,None
79515,114843877,None
79516,114843986,None
79517,114844169,None
79518,114844281,None
79519,114844414,"Abans, considerada un dels quatre elements que constituien l''univers"
79520,114844560,None
79521,114844693,Matèria inorgànica provinent de roques erosionades que compon l''escorça terrestre
79522,114845383,None
79523,114845578,None
79524,114845743,"compost binari que passa a temperatura ambient com un líquid insípid, inodor, icoloro, clar; es congela en gel per sota de 0 graus centígrads i bull per sobre de 100 graus centígrads, àmpliament usat com a dissolvent"
79525,114846517,None
79526,114846646,None
79527,114846779,None
79528,114846890,None
79529,114847103,None
79530,114847357,"Abans, considerada un dels quatre elements que constituien l''univers"
79531,114847503,None
79532,114847654,None
79533,114847810,None
79534,114847929,None
79535,114848149,None
79536,114848245,None
79537,114848479,None
79538,114848642,None
79539,114848785,None
79540,114848995,None
79541,114849215,None
79542,114849367,None
79543,114849540,None
79544,114849655,None
79545,114849789,None
79546,114849880,None
79547,114850051,None
79548,114850190,None
79549,114850334,None
79550,114850483,None
79551,114850826,None
79552,114850948,None
79553,114851157,None
79554,114851414,None
79555,114851668,None
79556,114851850,None
79557,114852003,None
79558,114852312,None
79559,114852450,None
79560,114852646,None
79561,114852747,None
79562,114852913,Substància que sorgeix dels poros de plantes o animals
79563,114853112,None
79564,114853210,None
79565,114853392,None
79566,114853530,None
79567,114853647,None
79568,114853796,None
79569,114853947,"materials de rebuig (com l''orina o la suor, però sobretot la femta) descartats del cos"
79570,114854262,None
79571,114854581,Termes vulgars per a excrements
79572,114854764,None
79573,114854847,None
79574,114855066,None
79575,114855150,None
79576,114855280,None
79577,114855428,None
79578,114855512,None
79579,114855635,None
79580,114855724,producte d''excreció líquid
79581,114855992,None
79582,114856134,None
79583,114856263,Materials inutilitzables que resten després d''un treball
79584,114856752,None
79585,114856893,None
79586,114857021,None
79587,114857151,None
79588,114857278,None
79589,114857497,Conjunt de residus
79590,114857737,None
79591,114857897,Residus sorgits de la destrucció d''alguna cosa
79592,114858099,None
79593,114858292,None
79594,114858451,None
79595,114858637,None
79596,114858794,None
79597,114858950,None
79598,114859100,None
79599,114859201,None
79600,114859344,None
79601,114859622,None
79602,114859838,None
79603,114860102,None
79604,114860280,None
79605,114860455,None
79606,114860603,None
79607,114860749,None
79608,114860842,None
79609,114861042,None
79610,114861355,Adob nitrogenat natural
79611,114861566,None
79612,114861716,None
79613,114861887,None
79614,114862064,None
79615,114862192,None
79616,114862316,None
79617,114862481,None
79618,114862640,None
79619,114862753,None
79620,114863031,None
79621,114863177,None
79622,114863326,None
79623,114863521,None
79624,114863788,None
79625,114863883,None
79626,114863970,None
79627,114864079,None
79628,114864170,None
79629,114864259,None
79630,114864360,None
79631,114864731,None
79632,114864825,None
79633,114864961,None
79634,114865221,None
79635,114865316,None
79636,114865533,None
79637,114865667,None
79638,114865800,None
79639,114865934,None
79640,114866043,None
79641,114866166,None
79642,114866369,None
79643,114866490,None
79644,114866605,None
79645,114866769,None
79646,114866889,Filaments prims i llargs que formen algunes matèries
79647,114867365,None
79648,114867545,None
79649,114867690,None
79650,114867858,None
79651,114868116,None
79652,114868243,None
79653,114868464,None
79654,114868564,None
79655,114868771,None
79656,114868916,None
79657,114869035,None
79658,114869177,None
79659,114869327,None
79660,114869513,None
79661,114869658,None
79662,114869829,None
79663,114869975,None
79664,114870078,None
79665,114870325,None
79666,114870424,None
79667,114870525,None
79668,114870665,None
79669,114870821,None
79670,114870924,None
79671,114871078,None
79672,114871268,None
79673,114871370,None
79674,114871464,None
79675,114871601,None
79676,114871791,None
79677,114871883,None
79678,114871968,None
79679,114872226,None
79680,114872325,None
79681,114872408,None
79682,114872572,None
79683,114872697,None
79684,114872875,None
79685,114873056,None
79686,114873196,None
79687,114873344,None
79688,114873641,Substància preparada segons una fórmula
79689,114873951,None
79690,114874196,"Àtom o conjunt d''àtoms que consta com a mínim d''un electrò sense aparellar, en química"
79691,114874564,None
79692,114874731,None
79693,114874932,None
79694,114875077,Substància que en una determinada temperatura reacciona amb l''oxigen i crea energia
79695,114875707,Substància argilosa usada en tèxtil
79696,114875878,None
79697,114876066,None
79698,114876206,None
79699,114876318,None
79700,114876473,None
79701,114876679,None
79702,114876771,None
79703,114876872,None
79704,114876993,None
79705,114877100,None
79706,114877234,None
79707,114877486,None
79708,114877585,"Fluid en estat gasós que no té ni forma independent ni volum, i que és capaç d''expandir-se indefinidament"
79709,114878483,None
79710,114878650,None
79711,114878844,None
79712,114878980,None
79713,114879115,None
79714,114879247,None
79715,114879356,None
79716,114879492,None
79717,114879605,None
79718,114879750,None
79719,114879996,None
79720,114880107,None
79721,114880273,None
79722,114880425,None
79723,114880557,None
79724,114880690,None
79725,114880777,None
79726,114880960,None
79727,114881143,None
79728,114881224,None
79729,114881303,None
79730,114881759,None
79731,114881861,None
79732,114882000,None
79733,114882117,None
79734,114882248,None
79735,114882370,None
79736,114882578,None
79737,114882793,None
79738,114882935,None
79739,114883098,None
79740,114883206,Sòlid format per solidificació d''un agent químic i que té una estructura atòmica molt regular
79741,114883517,None
79742,114883661,None
79743,114883766,None
79744,114883954,None
79745,114884120,None
79746,114884336,None
79747,114884481,None
79748,114884581,None
79749,114884669,None
79750,114884820,None
79751,114884963,None
79752,114885088,None
79753,114885369,None
79754,114885684,None
79755,114885857,None
79756,114886037,None
79757,114886180,None
79758,114886297,None
79759,114886443,None
79760,114886579,None
79761,114887026,None
79762,114887305,None
79763,114887464,None
79764,114887633,None
79765,114887801,None
79766,114887925,None
79767,114888124,None
79768,114888310,None
79769,114888529,None
79770,114888720,None
79771,114888884,None
79772,114889074,None
79773,114889271,None
79774,114889371,None
79775,114889479,None
79776,114889728,None
79777,114889857,None
79778,114889973,None
79779,114890099,None
79780,114890183,Paper amb quadrícula milimètrica que s''utilitza en dibuix tècnic o per a traçar gràfics
79781,114890286,None
79782,114890485,None
79783,114890659,None
79784,114890945,None
79785,114891132,None
79786,114891255,None
79787,114891425,None
79788,114891581,None
79789,114891678,None
79790,114891868,None
79791,114891988,None
79792,114892138,None
79793,114892289,None
79794,114892405,None
79795,114892510,None
79796,114892655,None
79797,114892989,None
79798,114893128,None
79799,114893271,None
79800,114893406,None
79801,114893537,None
79802,114893652,None
79803,114893881,None
79804,114894029,None
79805,114894140,"Substància orgànica sòlida o semisòlida insoluble en aigua però soluble en alcohol i en els olis essencials, que s''obté del món vegetal o de manera sintètica"
79806,114894481,Resina procedent del món vegetal
79807,114894880,None
79808,114895003,None
79809,114895189,None
79810,114895373,None
79811,114895498,None
79812,114895599,None
79813,114895807,None
79814,114896018,None
79815,114896128,None
79816,114896321,None
79817,114896441,Substància semisòlida composta de resina i oli essencial que flueix de forma natural o mitjançant incisió en les plantes
79818,114896714,Oleorresina fragant que s''utilitza amb fins terapèutics i cosmètics
79819,114896923,None
79820,114897083,None
79821,114897164,None
79822,114897369,None
79823,114897521,None
79824,114897620,None
79825,114897751,None
79826,114897941,None
79827,114898101,None
79828,114898273,None
79829,114898364,None
79830,114898470,Substància exsudada per algunes plantes que forma masses gelatinoses
79831,114899152,None
79832,114899328,(bacteriologia) Substàncies nutrients (sòlides o líquides) que s''utilitzen per a cultivar microorganismes
79833,114899530,(biologia) Substància en la qual es conserven i s''exposen les mostres
79834,114899687,None
79835,114899888,None
79836,114900008,None
79837,114900184,None
79838,114900342,None
79839,114900454,None
79840,114900571,None
79841,114900695,None
79842,114900817,None
79843,114900963,None
79844,114901158,None
79845,114901265,None
79846,114901411,None
79847,114901565,None
79848,114901679,None
79849,114901793,None
79850,114901959,None
79851,114902141,None
79852,114902500,None
79853,114902627,None
79854,114902733,None
79855,114902949,None
79856,114903095,None
79857,114903339,None
79858,114903466,None
79859,114903596,None
79860,114903763,None
79861,114903942,None
79862,114904052,None
79863,114904226,None
79864,114904359,None
79865,114904528,None
79866,114904661,None
79867,114904956,None
79868,114905076,None
79869,114905197,None
79870,114905333,None
79871,114905422,None
79872,114905607,None
79873,114905720,None
79874,114905911,None
79875,114906085,None
79876,114906261,None
79877,114906500,None
79878,114906656,None
79879,114906850,None
79880,114907122,None
79881,114907273,None
79882,114907349,None
79883,114907703,None
79884,114907867,None
79885,114908027,None
79886,114908146,None
79887,114908297,None
79888,114908422,None
79889,114908584,None
79890,114908683,None
79891,114908822,None
79892,114908977,None
79893,114909120,None
79894,114909319,None
79895,114909480,None
79896,114909584,Mineral de quars cristal·litzat de color vermellós
79897,114909703,None
79898,114909895,None
79899,114910165,None
79900,114910440,None
79901,114910581,None
79902,114910748,None
79903,114910926,None
79904,114911057,None
79905,114911530,None
79906,114911704,None
79907,114911899,None
79908,114912092,None
79909,114912245,None
79910,114912387,None
79911,114912556,None
79912,114912710,None
79913,114912840,None
79914,114912935,None
79915,114913136,None
79916,114913278,None
79917,114913403,None
79918,114913518,None
79919,114913633,None
79920,114913744,None
79921,114913860,None
79922,114914014,None
79923,114914191,None
79924,114914301,None
79925,114914544,None
79926,114914670,None
79927,114914775,None
79928,114914945,None
79929,114915072,None
79930,114915184,Aigua en estat sòlid
79931,114915462,None
79932,114915622,None
79933,114915804,None
79934,114915928,None
79935,114916053,None
79936,114916185,None
79937,114916369,None
79938,114916512,None
79939,114916670,None
79940,114916796,None
79941,114916962,None
79942,114917080,None
79943,114917208,None
79944,114917561,None
79945,114917635,None
79946,114917859,None
79947,114918023,None
79948,114918162,None
79949,114918264,None
79950,114918380,None
79951,114918529,None
79952,114918654,None
79953,114918784,None
79954,114918883,None
79955,114918994,None
79956,114919156,None
79957,114919272,None
79958,114919511,None
79959,114919635,None
79960,114919819,None
79961,114919948,None
79962,114920252,None
79963,114920388,None
79964,114920586,None
79965,114920728,None
79966,114920844,None
79967,114921090,None
79968,114921272,None
79969,114921414,None
79970,114921622,None
79971,114921777,None
79972,114921974,None
79973,114922107,None
79974,114922252,None
79975,114922371,None
79976,114922529,None
79977,114922637,None
79978,114922779,None
79979,114922960,None
79980,114923060,None
79981,114923207,None
79982,114923337,None
79983,114923458,None
79984,114923733,None
79985,114923872,None
79986,114923962,None
79987,114924067,None
79988,114924188,None
79989,114924359,None
79990,114924473,None
79991,114924602,None
79992,114924786,None
79993,114924915,None
79994,114925033,None
79995,114925198,None
79996,114925378,None
79997,114925526,None
79998,114925645,None
79999,114925776,Fibra vegetal lleugera i molt flexible usada en el tèxtil
80000,114925945,None
80001,114926086,None
80002,114926180,None
80003,114926294,None
80004,114926595,None
80005,114926937,None
80006,114927051,None
80007,114927250,None
80008,114927451,None
80009,114927587,None
80010,114927739,None
80011,114927881,None
80012,114928008,Peça de paper absorbent de vàries capes que s''usa com a mocador
80013,114928180,None
80014,114928332,None
80015,114928518,None
80016,114928729,None
80017,114928885,None
80018,114929062,None
80019,114929209,None
80020,114929350,None
80021,114929462,None
80022,114929662,None
80023,114929797,None
80024,114929897,None
80025,114930073,None
80026,114930165,None
80027,114930312,None
80028,114930476,None
80029,114930670,None
80030,114930824,None
80031,114930989,None
80032,114931212,None
80033,114931323,None
80034,114931472,None
80035,114931559,None
80036,114931633,None
80037,114931795,None
80038,114931879,None
80039,114932222,None
80040,114932303,None
80041,114932554,None
80042,114932645,None
80043,114932741,None
80044,114932943,None
80045,114933086,None
80046,114933236,None
80047,114933314,None
80048,114933569,None
80049,114933663,None
80050,114933755,None
80051,114933911,None
80052,114934031,None
80053,114934229,None
80054,114934353,None
80055,114934527,None
80056,114934655,None
80057,114934758,None
80058,114934864,None
80059,114934998,None
80060,114935128,None
80061,114935319,None
80062,114935555,Compost d''un òxid amb aigua
80063,114935751,None
80064,114936010,None
80065,114936226,None
80066,114936474,None
80067,114936630,None
80068,114936790,None
80069,114936905,None
80070,114937093,None
80071,114937225,None
80072,114937366,None
80073,114937521,None
80074,114937658,None
80075,114937801,None
80076,114937943,None
80077,114938199,None
80078,114938389,None
80079,114938467,None
80080,114938578,None
80081,114938687,None
80082,114938907,None
80083,114939230,None
80084,114939445,"Substància formada per mol·lècules amb poca coherència entre sí i que agafa la forma del seu recipient, líquids i gasos"
80085,114939663,None
80086,114939755,None
80087,114939900,Substància composta per mol·lècules amb poca coherència entre sí i que adopta la forma del seu recipient
80088,114940100,"matèria fluida que no tenen forma fixa, sinó un volum fix"
80089,114940386,Substància que té les mol·lècules més lliures que un sòlid però menys lliures que un gas
80090,114940750,None
80091,114940856,None
80092,114940952,None
80093,114941087,None
80094,114941230,None
80095,114941407,None
80096,114941642,None
80097,114941787,None
80098,114941884,None
80099,114942223,None
80100,114942411,None
80101,114942631,None
80102,114942762,None
80103,114942924,None
80104,114943009,None
80105,114943359,None
80106,114943580,Fusta dels arbres tallada i preparada per a ser usada com a material de construcció
80107,114943814,None
80108,114943950,None
80109,114944182,None
80110,114944317,None
80111,114944455,None
80112,114944617,None
80113,114944888,None
80114,114945137,None
80115,114945254,None
80116,114945399,None
80117,114945517,None
80118,114945624,None
80119,114945725,None
80120,114945914,None
80121,114946082,None
80122,114946251,None
80123,114946424,None
80124,114946618,None
80125,114946750,None
80126,114946939,None
80127,114947125,None
80128,114947255,None
80129,114947445,None
80130,114947558,None
80131,114947702,None
80132,114947807,None
80133,114948055,None
80134,114948156,None
80135,114948265,None
80136,114948377,None
80137,114948645,None
80138,114948812,None
80139,114948983,None
80140,114949075,Fragment petit de fusta
80141,114949227,None
80142,114949384,None
80143,114949522,None
80144,114949608,None
80145,114949746,None
80146,114949886,None
80147,114950055,None
80148,114950129,None
80149,114950300,None
80150,114950394,None
80151,114950694,None
80152,114950937,None
80153,114951110,None
80154,114951229,None
80155,114951377,None
80156,114951682,None
80157,114951814,None
80158,114951983,None
80159,114952122,None
80160,114952290,None
80161,114952441,None
80162,114952654,None
80163,114952878,None
80164,114953005,None
80165,114953091,None
80166,114953240,None
80167,114953357,None
80168,114953441,Oli que s''utilitza per a lubricar les parts mòbils del motor
80169,114953564,None
80170,114953674,None
80171,114953813,None
80172,114953968,None
80173,114954152,None
80174,114954284,None
80175,114954601,None
80176,114954733,None
80177,114954822,None
80178,114955030,None
80179,114955246,None
80180,114955391,None
80181,114955559,None
80182,114955682,None
80183,114955776,None
80184,114955889,None
80185,114956027,None
80186,114956143,None
80187,114956325,Matèria que es forma de la barreja d''aigua i terra
80188,114956523,None
80189,114956661,None
80190,114956921,None
80191,114957057,None
80192,114957152,None
80193,114957270,None
80194,114957546,None
80195,114957649,None
80196,114957795,None
80197,114957893,None
80198,114958102,None
80199,114958254,None
80200,114958405,None
80201,114958564,None
80202,114958800,None
80203,114958937,None
80204,114959058,None
80205,114959234,Fibra que prové d''animals o plantes
80206,114959472,None
80207,114959644,None
80208,114959939,None
80209,114960090,None
80210,114960261,None
80211,114960457,None
80212,114960606,None
80213,114960721,None
80214,114960963,None
80215,114961375,None
80216,114961512,None
80217,114961722,None
80218,114961896,None
80219,114962117,None
80220,114962291,None
80221,114962387,None
80222,114962521,None
80223,114962612,None
80224,114962837,None
80225,114963051,None
80226,114963187,None
80227,114963317,None
80228,114963486,None
80229,114963634,None
80230,114963762,None
80231,114963916,terme general per els enzims que catalitzen la hidròlisis de l''àcid nuclèic desfent les cadenes de nucleòtids en unitats més petites 
80232,114964129,None
80233,114964367,None
80234,114964590,None
80235,114964925,None
80236,114965135,None
80237,114965321,None
80238,114965501,None
80239,114965780,None
80240,114965958,None
80241,114966058,None
80242,114966192,None
80243,114966334,None
80244,114966530,None
80245,114966667,"Substància líquida, greixosa i de textura viscosa que no es barreja amb l''aigua"
80246,114967478,None
80247,114967577,None
80248,114967730,None
80249,114967893,None
80250,114968038,None
80251,114968185,None
80252,114968308,None
80253,114968402,None
80254,114968526,None
80255,114968795,None
80256,114968926,None
80257,114969044,None
80258,114969254,None
80259,114969421,None
80260,114969523,None
80261,114969666,None
80262,114969892,None
80263,114969994,None
80264,114970136,None
80265,114970538,None
80266,114970645,None
80267,114970752,None
80268,114970920,None
80269,114971022,None
80270,114971234,None
80271,114971359,None
80272,114971519,None
80273,114971969,None
80274,114972092,None
80275,114972184,None
80276,114972359,None
80277,114972582,None
80278,114972681,None
80279,114972807,None
80280,114973133,None
80281,114973303,None
80282,114973492,None
80283,114973585,None
80284,114973833,None
80285,114973965,None
80286,114974153,None
80287,114974264,Material en forma de làmines primes que prové de cel·lulosa vegetal
80288,114975266,None
80289,114975351,None
80290,114975444,None
80291,114975598,None
80292,114975779,None
80293,114975872,None
80294,114976001,None
80295,114976170,None
80296,114976323,None
80297,114976448,Material que s''usa per protegir alguna cosa
80298,114976634,None
80299,114976759,None
80300,114976871,None
80301,114977075,None
80302,114977188,None
80303,114977358,None
80304,114977504,material utilitzat per a pavimentar
80305,114977741,None
80306,114977845,None
80307,114978114,None
80308,114978232,None
80309,114978453,None
80310,114978544,None
80311,114978729,None
80312,114978887,None
80313,114979052,None
80314,114979132,None
80315,114979285,None
80316,114979410,None
80317,114979588,None
80318,114979730,None
80319,114979961,None
80320,114980087,None
80321,114980215,None
80322,114980468,None
80323,114980579,Oli fosc compost principalment d''hidrocarburs
80324,114980784,None
80325,114980910,None
80326,114981183,(fisicoquímica) Mostra de matèria en la qual substàncies en fases diferents estan en equilibri
80327,114981461,None
80328,114981579,None
80329,114981847,None
80330,114981983,None
80331,114982129,None
80332,114982265,None
80333,114982421,None
80334,114982681,None
80335,114982907,None
80336,114983036,None
80337,114983143,None
80338,114983326,None
80339,114983491,None
80340,114983694,None
80341,114983774,None
80342,114983911,None
80343,114984066,None
80344,114984244,None
80345,114984378,None
80346,114984584,None
80347,114984687,None
80348,114984799,None
80349,114984973,Substància que s''usa per a tenyir
80350,114985383,Substància que canvia el color d''alguna cosa
80351,114986004,None
80352,114986144,None
80353,114986277,None
80354,114986438,None
80355,114986593,Tint de color blau
80356,114986719,None
80357,114986890,None
80358,114987025,None
80359,114987150,None
80360,114987341,None
80361,114987484,None
